player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,edge_prob,ev_per_unit,value_flag,bet_flag
"Kim, Michael",17543,0.11345,0.144762964562864,0.6097560975609756,0.59165,0.6007030487804879,1.6901884560128455,1.6647160390315006,0.40835,0.3992969512195121,2.4488796375658137,2.504401791563526,0.0042557358437749,234.9769902807172,0.0036278679218874,275.6439929818979,0.0313744761520535,31.87304212359084,0.0287015138696775,34.84136775992413,0.0747157424534188,13.384060268469456,0.0700505383512515,14.275407777535428,0.1787280839109258,5.595091594549729,0.1725562177310764,5.795212790062826,0.1801631060105974,5.550525976951011,0.1739416854228984,5.749053181638057,0.213,-0.162,0.11,0.258,0.419,-0.018,-1.952,0.0570397426308005,-0.0268258995420647,0.119644504840068,2.78623409086907,6.5,unibet,0.15384615384615385,0.02009553157674454,0.13062095524883954,True,True
"Novak, Andrew",23475,0.13105,0.152082927735859,0.5882352941176471,0.5955,0.5918676470588236,1.6792611251049538,1.6895669242428006,0.4044999999999999,0.4081323529411764,2.4721878862793574,2.450185565524448,0.0046433774128306,215.3604824877665,0.0038133553730819,262.236246602896,0.0346643096315156,28.848115269857683,0.0294632626199906,33.940572464690575,0.0806405535884986,12.400708520714131,0.0707389757804483,14.13647835535091,0.1851862782986525,5.399968124999445,0.1697886992142612,5.889673486090326,0.1863166525201326,5.367206776602773,0.1708250868475875,5.85394111868483,0.191,0.026,0.118,0.077,0.413,-0.006,-0.13,0.0293347647072695,-0.0502557187049099,0.113521663000708,2.83134433780572,6.5,unibet,0.15384615384615385,0.016978933001433633,0.11036306450931865,True,True
"Jarvis, Casey",26947,0.23015,0.2445214843612584,0.6172839506172839,0.6343,0.625791975308642,1.576541068894845,1.5979751090716654,0.3657,0.374208024691358,2.7344818156959256,2.672310410298622,0.0076341043876082,130.99113520417805,0.0055670521938041,179.62827816002073,0.0468447949003654,21.34708887352177,0.0376095733761086,26.588974833605693,0.1021852860655674,9.786144742584051,0.085373887320903,11.713183402803296,0.2259085161240411,4.426570618749597,0.200249168360056,4.993778541951095,0.225450965472854,4.4355543029174,0.199843587645549,5.003913369357849,0.303,0.252,-0.143,0.148,0.559,0.034,-3.613,-0.0443400833396954,-0.0502557187049099,0.15388929417467,2.815213864577,5.5,unibet,0.18181818181818182,0.01802540582736717,0.09913973205051951,True,True
"McCarty, Matt",28635,0.14545,0.1502665111314476,0.625,0.59755,0.611275,1.6735001255125093,1.635924911046583,0.40245,0.388725,2.484780718101628,2.572512701781465,0.0043523565851593,229.7605861178268,0.0040845116259129,244.82731146014947,0.032586344699108,30.687700913793243,0.0308342669262736,32.43145045059943,0.0768069234848614,13.019659616975796,0.0741489253066442,13.486372133709038,0.1850336459354553,5.404422503509587,0.1821577351573896,5.489747658181908,0.1849036740601604,5.4082213621922905,0.1820297833877631,5.493606493338411,0.148,0.147,0.01,0.263,0.568,0.034,-3.706,-0.0212528201690288,0.0197964124557824,0.0304880664844301,2.7683485944049,6.0,betway,0.16666666666666666,0.015363116721096443,0.0921787003265786,True,True
"Valimaki, Sami",23816,0.06785,0.065385994994489,0.5524861878453039,0.5617,0.5570930939226519,1.7803097739006588,1.7950321246287828,0.4383,0.442906906077348,2.2815423226100844,2.257810809175693,0.0025549862896823,391.3915327210297,0.0023191598115078,431.1906385398407,0.0221589382123914,45.12851610555925,0.019042306407783,52.51464704880902,0.059470580309433,16.815036860189903,0.05151191864197,19.412982982645826,0.1531174918268885,6.530932475896216,0.1386208379417862,7.21392263131427,0.1524217986268698,6.560741370386335,0.1379910106556521,7.246848872608355,0.164,-0.179,-0.103,0.327,0.209,0.028,-5.292,-0.0218890049093309,-0.0502557187049099,0.0472607689104584,2.79459000767555,7.5,unibet,0.13333333333333333,0.004657677322318782,0.03493257991739085,True,True
"Kim, Si Woo",14609,0.62845,0.6589555505557956,0.8,0.77505,0.787525,1.2902393393974585,1.269800958699724,0.2249499999999999,0.2124749999999999,4.445432318292954,4.7064360513001535,0.0317595835337921,31.48655897631659,0.027429791766896,36.45671131950992,0.1400481904243742,7.140399293770229,0.1305052297720716,7.662528174131472,0.2499939161595857,4.000097343815525,0.2412785826357923,4.144586680988134,0.4361471529654873,2.292804144657872,0.4295881564398236,2.327810916128176,0.437224219958082,2.287156004522972,0.4306490259664615,2.322076539603921,0.823,0.674,0.203,-0.13,1.57,0.107,-2.498,-0.1216528462459327,0.230389272968657,0.101388644298418,2.74694922222459,2.4,bet365,0.4166666666666667,0.0139823592997948,0.03355766231950752,True,True
"Noren, Alex",10419,0.17445,0.1773055309083179,0.6993006993006994,0.6066,0.6529503496503497,1.6485328058028357,1.53151001532581,0.3933999999999999,0.3470496503496503,2.5419420437214035,2.881432091899549,0.0044491727298993,224.76088493480708,0.0058745863649496,170.22475079546518,0.0327380658718367,30.54548194492641,0.0420950547613152,23.75575957010006,0.0784413116709056,12.748384476223723,0.0979269831655303,10.21169005390124,0.188137887481755,5.315250497308664,0.224771925157609,4.448954197899959,0.1889729398754373,5.2917629405519975,0.2257695781909654,4.42929471726327,0.208,-0.063,0.287,0.471,0.903,0.032,-6.173,0.0231587142485465,-0.122410225617683,0.0829266095063055,2.73141485856698,4.5,unibet,0.2222222222222222,0.003547355968743199,0.015963101859344353,True,True
"Clark, Wyndham",23604,0.19405,0.1993579692413181,0.591715976331361,0.60915,0.6004329881656805,1.641631781991299,1.6654647890932752,0.39085,0.3995670118343195,2.558526288857618,2.502709108565374,0.0075832258089124,131.87000165875568,0.0056582795711228,176.732165215646,0.0424454918285041,23.559628052853725,0.0346016513375324,28.900354790735037,0.0935949954278417,10.684331949895356,0.0790549556263787,12.649428389108138,0.2058752118412947,4.857311334649072,0.1820747825865739,5.492248766105293,0.2069789124326251,4.831410061281076,0.1830508886627248,5.462961733239773,0.332,-0.001,0.197,-0.08,0.448,-0.039,8.332,0.0810336226569538,-0.0505921331111482,-0.0165496766170019,2.87715529557664,5.5,unibet,0.18181818181818182,0.0012327068445429634,0.006779887644986382,True,True
"Garcia, Sergio",5689,0.12025,0.1031963824481759,0.5405405405405405,0.5797,0.5601202702702702,1.7250301880282906,1.785330853171013,0.4203,0.4398797297297298,2.3792529145848205,2.273348673316723,0.0036803284065761,271.7148823494012,0.0027318308699547,366.05487220977614,0.0266624303461059,37.50595827233166,0.0206870187444815,48.339493106843136,0.067955367221413,14.715541110119924,0.054036564174587,18.50598784869248,0.1702969406087988,5.872096095355997,0.1419593197789989,7.044271567071408,0.1703195661304287,5.871316036785885,0.1419781803859407,7.043335794850234,0.164,0.217,-0.005,-0.237,0.139,0.049,-2.091,-0.088259934668794,0.0132070918739192,-0.0069134719957658,2.78571700650115,7.0,unibet,0.14285714285714285,-0.0008789624712021438,-0.006152737298415034,False,False
"Griffin, Ben",24968,0.2859,0.2693285251947265,0.7092198581560284,0.6448,0.6770099290780143,1.5508684863523572,1.477083211116046,0.3551999999999999,0.3229900709219857,2.815315315315316,3.096070405958509,0.0074815618654636,133.66193022023813,0.0079657809327318,125.53696975157132,0.0474684156490307,21.066639497592323,0.0507581168552994,19.701282513115828,0.1021334111389746,9.791115256488236,0.1125318838402908,8.886370385652079,0.2280580988009432,4.384847568482247,0.2484554749193971,4.024866026093471,0.2272091539072267,4.401231124729757,0.2475306009164228,4.039904546337864,0.395,0.015,0.277,0.372,1.059,0.007,0.519,0.0592869565999649,-0.0502557187049099,-0.10445254159765,2.72875176428684,4.0,bet365,0.25,-0.0024693990835772117,-0.009877596334308847,False,False
