group_id,player_name,dg_id,odds,book,p_model,p_push,opponents,market_odds_best_dec,market_book_best,edge_prob,ev_per_unit,value_flag,bet_flag
77,"English, Harris",14577,1.746,pinnacle,0.4559,0.0406,"Spaun, J.J.",1.746,pinnacle,-0.11683768613974793,-0.16339860000000006,False,False
77,"Spaun, J.J.",17536,2.12,pinnacle,0.5441,0.0406,"English, Harris",2.12,pinnacle,0.07240188679245291,0.19409200000000004,True,True
78,"Day, Jason",9771,1.806,pinnacle,0.4844,0.0388,"Burns, Sam",1.806,pinnacle,-0.06930985603543743,-0.08637360000000005,False,False
78,"Burns, Sam",19483,2.04,pinnacle,0.5156,0.0388,"Day, Jason",2.04,pinnacle,0.02540392156862742,0.09062399999999987,True,False
79,"Schauffele, Xander",19895,1.8,unibet,0.5722,0.0376,"Young, Cameron",1.8,unibet,0.01664444444444446,0.06756000000000012,True,False
79,"Young, Cameron",26651,2.14,pinnacle,0.4278,0.0376,"Schauffele, Xander",2.14,pinnacle,-0.03948971962616821,-0.046908000000000005,False,False
80,"Henley, Russell",14578,1.909,pinnacle,0.5477,0.0406,"Fitzpatrick, Matt",1.909,pinnacle,0.023865531691985353,0.08615929999999994,True,False
80,"Fitzpatrick, Matt",17646,1.925,pinnacle,0.4523,0.0406,"Henley, Russell",1.925,pinnacle,-0.06718051948051945,-0.08872250000000009,False,False
81,"Matsuyama, Hideki",13562,1.787,pinnacle,0.5464,0.0424,"McNealy, Maverick",1.787,pinnacle,-0.01319709009513148,0.018816799999999967,False,False
81,"McNealy, Maverick",18634,2.07,pinnacle,0.4536,0.0424,"Matsuyama, Hideki",2.07,pinnacle,-0.02949178743961356,-0.018648000000000053,False,False
82,"Knapp, Jake",19396,2.21,pinnacle,0.4531,0.039,"Gotterup, Chris",2.21,pinnacle,0.0006113122171945706,0.040351000000000026,True,False
82,"Gotterup, Chris",27774,1.694,pinnacle,0.5469,0.039,"Knapp, Jake",1.694,pinnacle,-0.04341877213695389,-0.034551399999999954,False,False
83,"Finau, Tony",11676,1.98,pinnacle,0.4462,0.0328,"Fox, Ryan",1.98,pinnacle,-0.0588505050505051,-0.08372400000000002,False,False
83,"Fox, Ryan",11889,1.854,pinnacle,0.5538,0.0328,"Finau, Tony",1.854,pinnacle,0.014425674217907192,0.059545199999999965,True,False
84,"Lowry, Shane",13900,1.917,pinnacle,0.5548,0.0436,"Bhatia, Akshay",1.917,pinnacle,0.03315159102764731,0.1071515999999999,True,False
84,"Bhatia, Akshay",26096,1.9434,unibet,0.4452,0.0436,"Lowry, Shane",1.9434,unibet,-0.06936210764639289,-0.09119832,False,False
85,"McCarthy, Denny",19870,1.617,pinnacle,0.4683,0.0338,"Penge, Marco",1.617,pinnacle,-0.1501291898577613,-0.20895890000000006,False,False
85,"Penge, Marco",22465,2.34,pinnacle,0.5317,0.0338,"McCarthy, Denny",2.34,pinnacle,0.10434957264957256,0.2779779999999998,True,True
86,"Kitayama, Kurt",21891,2.01,pinnacle,0.4526,0.0396,"Gerard, Ryan",2.01,pinnacle,-0.04491243781094534,-0.05067400000000011,False,False
86,"Gerard, Ryan",29767,1.833,pinnacle,0.5474,0.0396,"Kitayama, Kurt",1.833,pinnacle,0.0018462629569012678,0.04298419999999997,True,False
87,"Hovland, Viktor",18841,1.724,pinnacle,0.544,0.0424,"Thorbjornsen, Michael",1.724,pinnacle,-0.03604640371229695,-0.01974399999999993,False,False
87,"Thorbjornsen, Michael",26649,2.15,pinnacle,0.456,0.0424,"Hovland, Viktor",2.15,pinnacle,-0.009116279069767419,0.02279999999999993,False,False
88,"Rodgers, Patrick",16283,1.854,pinnacle,0.5411,0.0334,"Greyserman, Max",1.854,pinnacle,0.0017256742179072582,0.03659940000000006,True,False
88,"Greyserman, Max",23465,1.98,pinnacle,0.4589,0.0334,"Rodgers, Patrick",1.98,pinnacle,-0.04615050505050511,-0.057978000000000085,False,False
89,"Jaeger, Stephan",16394,1.847,pinnacle,0.5036,0.0308,"Higgo, Garrick",1.847,pinnacle,-0.03781851651326473,-0.03905079999999994,False,False
89,"Higgo, Garrick",24342,1.99,pinnacle,0.4964,0.0308,"Jaeger, Stephan",1.99,pinnacle,-0.006112562814070299,0.01863599999999993,False,False
90,"Day, Jason",9771,2.05,pinnacle,0.3946,0.044,"Cantlay, Patrick",2.05,pinnacle,-0.09320487804878053,-0.14706999999999998,False,False
90,"Cantlay, Patrick",15466,1.8,pinnacle,0.6054,0.044,"Day, Jason",1.8,pinnacle,0.04984444444444447,0.13372000000000012,True,True
91,"Matsuyama, Hideki",13562,1.892,pinnacle,0.465,0.048,"Hovland, Viktor",1.892,pinnacle,-0.06354122621564479,-0.07221999999999995,False,False
91,"Hovland, Viktor",18841,1.943,pinnacle,0.535,0.048,"Matsuyama, Hideki",1.943,pinnacle,0.02033196088522904,0.08750500000000011,True,False
92,"Young, Cameron",26651,2.08,pinnacle,0.4688,0.0404,"Gotterup, Chris",2.08,pinnacle,-0.011969230769230732,0.015503999999999962,False,False
92,"Gotterup, Chris",27774,1.85,betmgm,0.5312,0.0404,"Young, Cameron",1.85,betmgm,-0.009340540540540454,0.02312000000000003,False,False
93,"Clark, Wyndham",23604,2.05,pinnacle,0.5048,0.038,"Hall, Harry",2.05,pinnacle,0.016995121951219494,0.07283999999999996,True,False
93,"Hall, Harry",27194,1.8,pinnacle,0.4952,0.038,"Clark, Wyndham",1.8,pinnacle,-0.06035555555555561,-0.07064000000000004,False,False
94,"Morikawa, Collin",22085,1.90909,unibet,0.6045,0.0422,"Aberg, Ludvig",1.90909,unibet,0.0806902267572509,0.19624490500000003,True,True
94,"Aberg, Ludvig",23950,2.03,pinnacle,0.3955,0.0422,"Morikawa, Collin",2.03,pinnacle,-0.09711083743842369,-0.1549350000000001,False,False
108,"Kim, Si Woo",14609,3.4,unibet,0.3783,0.0414,"Scheffler, Scottie",3.4,unibet,0.08418235294117649,0.32762000000000013,True,True
108,"Scheffler, Scottie",18417,1.28986,unibet,0.6217,0.0414,"Kim, Si Woo",1.28986,unibet,-0.15357793714046486,-0.15669403799999995,False,False
109,"Henley, Russell",14578,1.8,unibet,0.5336,0.0396,"Cantlay, Patrick",1.8,unibet,-0.021955555555555617,7.999999999996898e-05,False,False
109,"Cantlay, Patrick",15466,1.9434,unibet,0.4664,0.0396,"Henley, Russell",1.9434,unibet,-0.04816210764639289,-0.053998240000000086,False,False
110,"McNealy, Maverick",18634,1.90909,unibet,0.4719,0.0374,"Gotterup, Chris",1.90909,unibet,-0.051909773242749147,-0.06170042900000006,False,False
110,"Gotterup, Chris",27774,1.83333,unibet,0.5281,0.0374,"McNealy, Maverick",1.83333,unibet,-0.017355537191885873,0.005581572999999951,False,False
111,"Matsuyama, Hideki",13562,1.87719,unibet,0.5318,0.042,"Griffin, Ben",1.87719,unibet,-0.000911126737304091,0.040289642000000014,False,False
111,"Griffin, Ben",24968,1.87719,unibet,0.4682,0.042,"Matsuyama, Hideki",1.87719,unibet,-0.06451112673730414,-0.07909964200000008,False,False
112,"Spaun, J.J.",17536,2.05,unibet,0.4532,0.0448,"Hovland, Viktor",2.05,unibet,-0.03460487804878054,-0.026140000000000108,False,False
112,"Hovland, Viktor",18841,1.72993,unibet,0.5468,0.0448,"Spaun, J.J.",1.72993,unibet,-0.031258071713884394,-0.009274276000000081,False,False
113,"Fowler, Rickie",12965,1.83333,unibet,0.5537,0.039,"Burns, Sam",1.83333,unibet,0.008244462808114084,0.05411482099999987,True,False
113,"Burns, Sam",19483,1.90909,unibet,0.4463,0.039,"Fowler, Rickie",1.90909,unibet,-0.07750977324274916,-0.10897313300000011,False,False
114,"Rose, Justin",6093,1.83333,unibet,0.5476,0.0388,"English, Harris",1.83333,unibet,0.0021444628081140893,0.04273150799999992,True,False
114,"English, Harris",14577,1.90909,unibet,0.4524,0.0388,"Rose, Justin",1.90909,unibet,-0.07140977324274911,-0.09752768399999989,False,False
115,"Fitzpatrick, Matt",17646,1.83333,unibet,0.5404,0.0432,"MacIntyre, Robert",1.83333,unibet,-0.005055537191885895,0.03393153199999993,False,False
115,"MacIntyre, Robert",23323,1.90909,unibet,0.4596,0.0432,"Fitzpatrick, Matt",1.90909,unibet,-0.06420977324274912,-0.079382236,False,False
116,"Lee, Min Woo",16841,2.05,unibet,0.3979,0.037,"Thorbjornsen, Michael",2.05,unibet,-0.08990487804878056,-0.14730500000000013,False,False
116,"Thorbjornsen, Michael",26649,1.72993,unibet,0.6021,0.037,"Lee, Min Woo",1.72993,unibet,0.02404192828611562,0.0785908529999999,True,False
117,"Bradley, Keegan",13872,1.83333,unibet,0.5396,0.0296,"Spieth, Jordan",1.83333,unibet,-0.005855537191885918,0.018864867999999924,False,False
117,"Spieth, Jordan",14636,1.90909,unibet,0.4604,0.0296,"Bradley, Keegan",1.90909,unibet,-0.06340977324274916,-0.09145496400000014,False,False
118,"Day, Jason",9771,1.9434,unibet,0.4466,0.0344,"Knapp, Jake",1.9434,unibet,-0.06796210764639288,-0.09767756,False,False
118,"Knapp, Jake",19396,1.8,unibet,0.5534,0.0344,"Day, Jason",1.8,unibet,-0.002155555555555577,0.03051999999999999,False,False
127,"Fleetwood, Tommy",12294,2.0,betmgm,0.3745,0.0382,"Kim, Si Woo",2.0,betmgm,-0.1255,-0.21279999999999993,False,False
