player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,make_cut_strategy_prob,make_cut_strategy_fair_odds_dec,make_cut_strategy_name,make_cut_strategy_tier,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,p_miss_cut_dg,miss_cut_strategy_prob,miss_cut_strategy_fair_odds_dec,miss_cut_arg_overlay_prob,miss_cut_arg_overlay_fair_odds_dec,miss_cut_strategy_name,miss_cut_strategy_tier,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top10_strategy_prob,top10_strategy_fair_odds_dec,top10_strategy_name,top10_strategy_tier,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,top20_strategy_prob,top20_strategy_fair_odds_dec,top20_strategy_name,top20_strategy_tier,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,p_model,strategy_name,strategy_tier,strategy_min_ev,strategy_odds_cap,edge_prob,ev_per_unit,arg_overlay_ev_per_unit,arg_overlay_qualified,value_flag,strategy_qualified,bet_flag
"Wiesberger, Bernd",9531,0.0136,0.0302704388242533,0.6493506493506493,0.61385,0.6316003246753247,1.6290624745458988,1.5832797434264332,0.631250851287985,1.5841562794879889,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.38615,0.3683996753246753,2.589667227761233,2.7144432174612727,0.3506493506493506,0.3506493506493506,2.851851851851852,0.3167901058122612,3.156664244408657,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0117106956659966,85.39202354165973,0.0129553478329983,77.1882015744045,0.0582922261525972,17.154946139510994,0.0652229417800023,15.332028465888747,0.1185465950811294,8.435501663422997,0.1281101533005457,7.805782556937586,0.1208575886827461,8.274201156081498,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2362756854725444,4.232344085681222,0.2464820553523597,4.0570904789415385,0.2357320310784003,4.242104882502868,0.2459149167904633,4.066447099067478,0.2751420906182804,3.634485722460234,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.09,-0.08,0.095,-0.254,-0.149,0.033,-7.773,-0.0605617050206298,0.223749942028933,0.0576955611243483,2.73517519011465,,,,0.3506493506493506,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"An, Byeong Hun",14459,0.03365,0.0080396195661758,0.5847953216374269,0.59805,0.5914226608187134,1.672100994900092,1.6908381539112622,0.5675508470098786,1.7619566692014723,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.40195,0.4085773391812866,2.487871625824108,2.44751704047957,0.4152046783625731,0.4152046783625731,2.408450704225352,0.3672691487228299,2.7227988070260656,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0138188227436088,72.36506456112544,0.0119844113718044,83.44172850680755,0.0652501369812163,15.325638324527525,0.0591487592674239,16.906525384223016,0.1229527381992904,8.13320642261037,0.1134687573595337,8.812998602174076,0.09215597703031,10.851168119796508,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2325891949718885,4.299425861639287,0.2171245195199287,4.605652103277147,0.2327645294173764,4.2961872348121934,0.2172881961139187,4.602182805529506,0.2252625024090449,4.4392652541173545,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.029,0.102,0.159,-0.237,0.053,-0.064,6.634,0.0424042925234286,-0.06,-0.134254048430835,2.79606132921049,,,,0.4152046783625731,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Waring, Paul",12426,0.0067,0.0004502909106726,0.5181347150259068,0.59195,0.5550423575129534,1.689331869245713,1.8016642990650715,0.4830190737140981,2.070311617946388,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.40805,0.4449576424870466,2.450680063717681,2.2474049314235827,0.4818652849740932,0.4818652849740932,2.075268817204301,0.4943805932161448,2.0227331204378336,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0127607977353665,78.36500669770071,0.0092637322010165,107.94785279849364,0.0656903413097733,15.222938107207254,0.0499516356019766,20.01936449024762,0.1206947960541145,8.285361363481165,0.0956476956461049,10.455034940935594,0.0546058684407535,18.313050017416792,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.224650884028089,4.4513512792363015,0.1852470161574935,5.398197610642316,0.2252808738322805,4.43890323660805,0.1857665054617133,5.383101746542252,0.1602576325987537,6.239952405285793,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.109,0.009,-0.169,-0.386,-0.437,-0.011,0.195,-0.0088872001197434,0.178642407409119,-0.0714655472390447,2.84542352917875,,,,0.4818652849740932,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Olesen, Jacob Skov",25611,-0.01285,-0.0175089629971749,0.6535947712418301,0.59025,0.6219223856209151,1.69419737399407,1.6079176809202964,0.6879085096045973,1.453681683011582,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4097499999999999,0.3780776143790849,2.440512507626602,2.6449595584819146,0.3464052287581699,0.3464052287581699,2.8867924528301887,0.3271069710395352,3.0571039095315915,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0127607977353665,78.36500669770071,0.0143053988676832,69.9036782720585,0.0593840635459587,16.839534721736843,0.0678565026724502,14.736981138375109,0.115114067171214,8.687035603673507,0.1301009140569875,7.686341077987927,0.1893183606129398,5.28210785664098,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2213845249279048,4.517027557936381,0.2447971651076049,4.0850146265396186,0.2214866077903119,4.514945666361598,0.244910043798342,4.083131849110263,0.2894737121557073,3.4545451210509306,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.05,-0.043,0.009,0.245,0.161,-0.005,-0.214,-0.0069952137401327,-0.0459945116777471,-0.0082985801963718,2.76873766805527,,,,0.3464052287581699,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Schmid, Matti",20722,-0.0103,-0.0212547963586901,0.5813953488372093,0.58875,0.5850726744186047,1.6985138004246283,1.709189377189278,0.6132512322768536,1.630653062509539,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.41125,0.4149273255813953,2.43161094224924,2.410060601814552,0.4186046511627906,0.4186046511627906,2.3888888888888893,0.4060272390315504,2.462888948990673,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0112710541093538,88.72284617728019,0.0104021937213435,96.13356824418372,0.0582922261525972,17.154946139510994,0.0545665958805314,18.32623024880293,0.1162933538669348,8.598943677763563,0.1092064884414039,9.156965069310532,0.1299716098445452,7.693987950107467,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2201923932205517,4.541482952130722,0.2088867084711003,4.787284013038823,0.2204754061658002,4.535653283922234,0.2091551902370824,4.781138822643971,0.2173379636540307,4.60112896609195,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.061,0.029,-0.036,0.196,0.128,-0.05,6.848,0.0599520520502556,0.232136553345074,-0.142784146154847,2.86112421933462,,,,0.4186046511627906,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Schaper, Jayden",26991,0.0444,-0.0017166003475312,0.7042253521126761,0.59305,0.648637676056338,1.6861984655593965,1.541692746064205,0.7149972550620166,1.3986067679564211,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.40695,0.3513623239436619,2.457304337142155,2.84606496443922,0.2957746478873239,0.2957746478873239,3.380952380952382,0.2722841158406995,3.672634361767369,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0099074277705297,100.93437198447832,0.0155120472185982,64.46602346600947,0.0531270870824421,18.822789934788027,0.078028055325733,12.81590314952021,0.1113128813502768,8.983686235317391,0.1494081194593174,6.693076678957141,0.2053250858508322,4.870325493137724,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2183786407140555,4.579202419843788,0.2727162442433267,3.6668149445024105,0.2187867901320123,4.570659862035623,0.2732259505772031,3.659974456626288,0.3651495774447374,2.7386037442459923,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.006,0.162,0.047,0.025,0.229,0.064,-7.187,-0.0376132851312972,0.0190769919718447,-0.216545607164969,2.71755171733988,,,,0.2957746478873239,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Kobori, Kazuma",24369,-0.0186999999999999,-0.018209373496906,0.5847953216374269,0.5903,0.5875476608187135,1.694053870913095,1.7019895860134278,0.5935885309512191,1.6846686683745573,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4096999999999999,0.4124523391812865,2.44081034903588,2.4245225569213384,0.4152046783625731,0.4152046783625731,2.408450704225352,0.3984233629438459,2.5098929756811,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0078677692913439,127.10082908762924,0.0073922179790052,135.27739615364624,0.0505851824937325,19.768634819571908,0.0467364206119456,21.39658936021311,0.1032533430712361,9.684916441979835,0.0970644829834295,10.302429573242728,0.0977117063889134,10.234188276477193,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2128364753814824,4.69844277494084,0.2006610777673312,4.9835275038217,0.2131172536114479,4.69225265929517,0.2009257939638267,4.976961794064295,0.1930654654877953,5.179590236262192,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.105,-0.297,-0.013,-0.009,-0.213,0.101,-20.912,-0.1895304209653838,0.102958084310058,0.071478821920647,2.67195031397283,,,,0.4152046783625731,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Kimsey, Nathan",18027,-0.02235,-0.0392999551149576,0.625,0.58605,0.605525,1.7063390495691495,1.6514594773130755,0.6090890272547771,1.6417961172393736,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.41395,0.394475,2.415750694528324,2.5350148932124976,0.375,0.375,2.6666666666666665,0.3563799658616719,2.805993871126156,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.010070207880237,99.30281597885588,0.0113101039401185,88.41651723932098,0.052314840573738,19.115034835870222,0.0571572221747959,17.49560181462003,0.1041056957419622,9.605622371312068,0.1134494387800721,8.81449931135009,0.1097393782463573,9.11249923209032,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2078676373938705,4.810753672565132,0.2197616339141253,4.550384806434243,0.2065315128808456,4.841876118812584,0.2183490575757571,4.579822835521265,0.2697528495741763,3.7070970763740574,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.144,0.319,0.001,-0.23,-0.054,0.078,-2.433,0.0121845233329095,-0.0302460535793168,-0.083280523846414,2.77359730465133,,,,0.375,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Elvira, Manuel",26008,-0.0879,-0.0791843354668489,0.5025125628140703,0.5621,0.5323062814070352,1.7790428749332858,1.8786176961066827,0.5080761221338346,1.9682090073435603,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4378999999999999,0.4676937185929648,2.2836263987211693,2.138151444514701,0.4974874371859297,0.4974874371859297,2.01010101010101,0.5009990545582302,1.996011750724316,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0088285968177421,113.26828267776098,0.006464298408871,154.69582880451202,0.0474614073825095,21.069750248673,0.0368811041241552,27.11415571056757,0.0978821767940811,10.216364539008383,0.0786889354111375,12.708266985379254,0.0624526376809785,16.012133948740722,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1950476707579037,5.126951765762002,0.1622403761529928,6.163693796277931,0.1940471689036202,5.153386187750475,0.1614081601283155,6.195473631599695,0.1384588380049276,7.222363082119835,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.081,-0.109,-0.122,-0.039,-0.351,-0.018,-0.68,-0.0130636746445519,-0.0185904277329564,0.0547577669212705,2.8017054096386,,,,0.4974874371859297,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Sullivan, Andy",15326,-0.06945,-0.0716654321769975,0.5649717514124294,0.57005,0.5675108757062146,1.7542320849048332,1.7620807685061417,0.57399358320909,1.742179754709431,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.42995,0.4324891242937854,2.3258518432375856,2.312196871153482,0.4350282485875706,0.4350282485875706,2.2987012987012987,0.4258747471820532,2.3481082328004748,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0075497899576184,132.45401602079,0.0070665616454758,141.5115370344519,0.0470317127744394,21.26224925713261,0.0426972155142038,23.420731023252195,0.0961838534555322,10.396755422804098,0.0890215196811091,11.233238924500252,0.0881518870789237,11.344056640610372,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1947378078522332,5.13510966888771,0.1823441241225866,5.4841361344208615,0.1947293106409312,5.135333744615046,0.1823361676986675,5.4843754402726095,0.1845474271402845,5.4186612920907615,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.098,-0.037,-0.055,-0.008,-0.198,0.034,-8.054,-0.0927940694246103,0.114482610064326,0.006699221311236,2.76461248546509,,,,0.4350282485875706,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Armitage, Marcus",17813,-0.06675,-0.0681217324726411,0.5988023952095809,0.5723,0.5855511976047905,1.7473353136466887,1.7077925962589116,0.6259024678461534,1.597693013483691,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4276999999999999,0.4144488023952095,2.3380874444704234,2.4128432612683035,0.4011976047904191,0.4011976047904191,2.492537313432836,0.3762948657470246,2.657490417826428,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.008453750473721,118.29069276512868,0.0088352085701938,113.18351933123196,0.0463340798589402,21.58238607617557,0.0487042591454393,20.53208523332276,0.0944342339075291,10.589380128600494,0.0983799467165945,10.164673120638332,0.1261333457934563,7.928117610052957,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1933952348087397,5.17075821950298,0.1983031466436489,5.0427843275578565,0.1935379752043648,5.166944621302658,0.1984495094515722,5.039065114162102,0.2091258962218341,4.781808556790267,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.03,-0.277,0.033,0.157,-0.118,-0.008,-4.012,-0.0630697502598498,0.0295468197588338,0.0172895078270108,2.76149917354354,,,,0.4011976047904191,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Crocker, Sean",23610,-0.12065,-0.0965794721025187,0.4784688995215311,0.5551,0.5167844497607657,1.8014772113132769,1.935042744538712,0.427997343604142,2.336463099464719,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4448999999999999,0.4832155502392343,2.2476961114857272,2.0694698246050063,0.5215311004784688,0.5215311004784688,1.9174311926605507,0.55607148893527,1.7983299268134314,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0103420388859423,96.6927325480546,0.0071376861096378,140.10142567767585,0.0524772156207515,19.05588907816522,0.0384045571850751,26.03857649447454,0.1004327844851718,9.956908046770746,0.0770832654388341,12.972984399493344,0.0366419384194922,27.291132596523187,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.192724049955557,5.188766011458374,0.1555365688829475,6.429356177662451,0.1937693907263966,5.160773826305752,0.156380203690577,6.394671297261244,0.1308968494584809,7.639603276450051,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.086,0.029,-0.285,-0.521,-0.863,0.002,2.04,0.0214363380418228,0.127412665307379,0.0777813041396501,2.8757670726257,,,,0.5215311004784688,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Lawrence, Thriston",18105,-0.0922,-0.0873550076667265,0.5434782608695652,0.5616,0.5525391304347826,1.7806267806267806,1.8098265714015929,0.506112412588711,1.9758456325643283,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4384,0.4474608695652173,2.281021897810219,2.234832290411598,0.4565217391304348,0.4565217391304348,2.1904761904761902,0.4810229003903216,2.078903102510419,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.008240224902677,121.3559110110115,0.0071951124513385,138.9832343501408,0.0462268204534103,21.63246336632323,0.04142138010405,24.142121713183165,0.0948582169206657,10.542049307508544,0.0861501313494808,11.607643358584696,0.0589496864343165,16.96361864645759,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1910205792713106,5.235038045715893,0.1757074598034503,5.691277997636633,0.1903888250959456,5.2524091132767605,0.1751263500518358,5.710162974926441,0.1736605426305104,5.758360447644426,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.028,-0.052,-0.232,-0.406,-0.719,0.01,-3.798,-0.0375996174287595,0.182287791528944,-0.0025471775014889,2.818433470089,,,,0.4565217391304348,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Bryant, Davis",32550,-0.0863,-0.080435604810317,0.5494505494505494,0.56925,0.5593502747252748,1.756697408871322,1.7877885203348665,0.5616634090933214,1.7804257564406305,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4307499999999999,0.4406497252747252,2.321532211259431,2.269376202099173,0.4505494505494506,0.4505494505494506,2.219512195121951,0.4471942168037188,2.236164875179764,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.008240224902677,121.3559110110115,0.0071284457846718,140.28303366636823,0.0461731976603073,21.657586016825658,0.0412072908695957,24.267550205243825,0.0927393833974645,10.78290542125105,0.0854395362754518,11.704183374498443,0.0861448293816962,11.60835777582347,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1909173528033266,5.2378685610110525,0.1782462313351558,5.610216791174133,0.1911378326568721,5.231826614855395,0.1784520780138508,5.603745336730591,0.164233587093779,6.088888501406172,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.053,-0.435,-0.086,0.019,-0.449,0.022,-9.272,-0.0890834912011942,0.0962079067871463,0.0498117448522252,2.73951650089583,,,,0.4505494505494506,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"LaCroix, Frederic",23733,-0.10655,-0.086171454528366,0.5586592178770949,0.5622,0.5604296089385474,1.7787264318747775,1.7843454093976192,0.5331338093621063,1.8757017139777687,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4377999999999999,0.4395703910614525,2.284148012791229,2.2749484959286046,0.441340782122905,0.441340782122905,2.2658227848101262,0.4457540645007463,2.243389527182485,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0071803503728292,139.2689699076591,0.0071485085197479,139.88932058169604,0.0457979675154811,21.83503011704544,0.0433240697365765,23.0818574081406,0.0934806666423403,10.697399108481209,0.0883761919070287,11.315264647881571,0.0692997850564547,14.430059186840982,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1906076831562938,5.246378233242693,0.1808032712457014,5.530873380277818,0.1906393856319949,5.245505784048071,0.1808333430204506,5.529953620814879,0.1900071555561028,5.2629596873510005,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.145,0.066,-0.127,-0.306,-0.512,0.019,0.124,0.0121785398050404,0.213012890656967,0.042550234791408,2.79769695225196,,,,0.441340782122905,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Manassero, Matteo",11460,-0.0643499999999999,-0.0706874894502911,0.5376344086021505,0.5715,0.5545672043010752,1.7497812773403325,1.8032079651379795,0.502575566994466,1.989750528423542,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4285,0.4454327956989248,2.3337222870478413,2.245007573883078,0.4623655913978495,0.4623655913978495,2.1627906976744184,0.4107855377821318,2.4343602878501764,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0082935596594802,120.57548761428608,0.0065301131630734,153.13670299847425,0.0440321178700576,22.71069501928299,0.0374746700461399,26.68469125328576,0.0922630210467697,10.838578540508475,0.0802888593088586,12.455028114836663,0.0528077505250541,18.93661422910939,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1899367825515829,5.264909653444405,0.1693782903350655,5.903944348604488,0.1899925483504622,5.263364319717367,0.1694280201217158,5.9022114481513,0.1403915801828906,7.122934286353083,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.215,-0.644,0.17,-0.386,-0.645,0.004,-13.725,-0.1713665446349585,0.106858901524056,0.0272810996850097,2.70743308899999,,,,0.4623655913978495,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Coussaud, Ugo",20727,-0.09155,-0.0865115193983458,0.5813953488372093,0.56205,0.5717226744186047,1.7792011386887283,1.749099772922105,0.5913441980567584,1.6910625035066598,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4379499999999999,0.4282773255813953,2.2833656810138145,2.3349356603048723,0.4186046511627906,0.4186046511627906,2.3888888888888893,0.4195970991149177,2.383238592710393,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0081336496490497,122.94603814375355,0.0085418248245248,117.07100304010535,0.045315863401484,22.067327530324626,0.0462752898056001,21.60980523732953,0.0930040890523912,10.752215415353172,0.094623676921578,10.568179471917771,0.1043155861065935,9.58629517719589,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1886983783096432,5.299462607776402,0.1909080949712276,5.238122564424066,0.1890326061512046,5.290092647826658,0.191246236724699,5.228861059574785,0.2099641779551962,4.762717191755385,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.135,-0.026,-0.109,0.001,-0.269,-0.055,5.049,0.038499130225103,0.0390253576006325,-0.0038135015044387,2.80308786436959,,,,0.4186046511627906,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Hill, Calum",25131,-0.1151499999999999,-0.0971168234663915,0.6329113924050632,0.55905,0.5959806962025316,1.7887487702352205,1.67790669458222,0.6888967272597483,1.4515963865552672,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4409499999999999,0.4040193037974684,2.267830819820841,2.4751292589259344,0.3670886075949368,0.3670886075949368,2.724137931034482,0.3510844851705771,2.8483172633337595,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0085606981923112,116.81290211797686,0.0114470157628222,87.35901310172103,0.0457979675154811,21.83503011704544,0.0573418342868411,17.439274701218984,0.0953883465206419,10.4834608888372,0.1138261664060639,8.785326182668715,0.2022608282686117,4.944111069652864,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.18833722159016,5.309624892821752,0.217490891847361,4.597893693414148,0.1886225276524867,5.301593677306531,0.2178203618768166,4.590939026010467,0.2526915748727225,3.957393516201271,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.151,-0.302,-0.013,0.447,-0.019,-0.025,-1.387,-0.031987798030239,0.155792391416748,0.0672116838289749,2.80888037059849,,,,0.3670886075949368,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Pepperell, Eddie",15113,-0.0774,-0.0685093301848259,0.5714285714285714,0.5737,0.5725642857142856,1.743071291615827,1.746528774061553,0.5862307873385229,1.7058128327582076,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4263,0.4274357142857143,2.345765892563922,2.339533096037833,0.4285714285714286,0.4285714285714286,2.333333333333333,0.4250657545850091,2.3525771935598483,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.007655650320947,130.62247595920675,0.0065778251604735,152.0259319157719,0.045155246222718,22.14582099868809,0.0409670245663854,24.40987625009328,0.0914693933936931,10.93261869241772,0.08599415016005,11.628697976999906,0.090585105195926,11.039342481714908,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1876149686989908,5.330065116522756,0.1801347211636074,5.551400604727112,0.1876144656238413,5.330079408721902,0.180134238146168,5.551415490421986,0.1738032640980595,5.753631873310512,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.036,-0.372,-0.085,0.043,-0.379,0.055,-15.866,-0.1632061930685563,0.0580824317515025,0.111535837672273,2.69083280361406,,,,0.4285714285714286,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Del Rey, Alejandro",22259,-0.11815,-0.1104455126751025,0.5555555555555556,0.5446,0.5500777777777778,1.8362100624311424,1.8179247379158503,0.5627762396679138,1.7769051525524349,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4554,0.4499222222222222,2.195871761089152,2.222606376410737,0.4444444444444444,0.4444444444444444,2.25,0.4279080893939568,2.3369504451675427,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0105599731861884,94.69721015086608,0.0094049865930942,106.32657368531142,0.0490753125172212,20.376844256449413,0.0466176000416794,21.451125735900803,0.0963960516783535,10.373868873143463,0.0924470058175317,10.81700798372811,0.0939662863944076,10.642114724026326,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1866348979203683,5.358054742938113,0.1802754839807191,5.547065956605348,0.1863790893251031,5.365408767802748,0.1800283918300457,5.554679402702443,0.2014147963996439,4.9648785385946335,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.323,0.254,-0.016,-0.024,-0.109,-0.068,13.652,0.126344722346999,-0.033209293875265,-0.0163476010801957,2.89733663140171,,,,0.4444444444444444,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
"Kaneko, Kota",28268,-0.05835,-0.0764364079686371,0.6622516556291391,0.5718,0.6170258278145695,1.7488632388947185,1.6206777008701216,0.6818341439989973,1.4666323310459948,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4282,0.3829741721854305,2.335357309668379,2.6111421412403093,0.3377483443708609,0.3377483443708609,2.960784313725491,0.3252264904365822,3.074780282066217,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0073384751098344,136.26809180832095,0.0102275708882505,97.77492729469115,0.0407818817093164,24.52069296673855,0.0546703059340233,18.29146522806749,0.0899361539332341,11.11899893720572,0.113066478842519,8.844354314710882,0.1595547460045825,6.267441270416859,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1864285863034546,5.363984246344465,0.2239014882945473,4.466249901315877,0.1859176784740088,5.37872464957548,0.2232878859191689,4.478523301358158,0.2638166398123841,3.7905114730866094,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.052,-0.377,-0.03,0.103,-0.252,0.066,-17.377,-0.1772206016530013,-0.06,0.0131782609833149,2.65290005750437,,,,0.3377483443708609,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.15,10.0,,,,False,False,False,False
