player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,edge_prob,ev_per_unit,value_flag,bet_flag
"Elvira, Manuel",26008,-0.14495,-0.1441794984115398,0.6451612903225806,0.89005,0.7676056451612903,1.123532385821021,1.302752274300795,0.1099499999999999,0.2323943548387097,9.095043201455209,4.303030513344599,0.0118966318979806,84.05740453058344,0.0101816492823236,98.2159149535923,0.0641840816033205,15.580187096550503,0.0569461452388897,17.56045112105461,0.1391297974736405,7.187532923631689,0.1215382975833442,8.227859200629787,0.278390739198782,3.592073511058715,0.244094600310809,4.096772311745881,0.278926568450085,3.585172992148841,0.2445644184782814,4.088902245969216,-0.128,-0.139,-0.194,-0.204,-0.665,-0.027,-0.284,-0.0730453045775244,-0.0327004040712622,0.0485502612488787,2.99120916102146,1.91,williamhill,0.5235602094240838,-0.2789957909458024,-0.5328819607064825,False,False
"Jarvis, Casey",26947,0.23015,0.2092442418948777,0.8064516129032259,0.9383,0.872375806451613,1.0657572205051689,1.1462949712779154,0.0616999999999999,0.127624193548387,16.207455429497575,7.83550494774224,0.0407814668673555,24.520942398971723,0.0382490667670111,26.14442872793108,0.1586184942770917,6.304435082160678,0.1535497073958813,6.5125490432997255,0.2839763324894894,3.521420222711736,0.2722724477502762,3.6727917505526793,0.4757829812864402,2.1017985916523574,0.4537636037153331,2.2037906782566594,0.4735552738422161,2.1116859113117807,0.45163899523274,2.2141577909690398,0.303,0.252,-0.143,0.148,0.559,0.034,-3.613,0.0521417098986037,0.076236628651226,-0.14965880263772,2.94224401729365,1.02,williamhill,0.9803921568627451,-0.5287531616300051,-0.5393282248626052,False,False
"Baldwin, Matthew",13344,-0.4504,-0.4246984046746022,0.4524886877828054,0.82605,0.6392693438914027,1.2105804733369652,1.5642858672257516,0.17395,0.3607306561085973,5.7487783845932725,2.772151418422702,0.0058224538743576,171.74889171798222,0.0037362269371788,267.6496949500303,0.0334627822570469,29.88394665806398,0.0221922145412218,45.06084771947874,0.0783721140766972,12.759640489235371,0.0527888880268046,18.94338065034121,0.1843496825775855,5.4244736742583735,0.1279635147912162,7.81472751535145,0.1840657371858902,5.4328416319550445,0.1277664184370372,7.826782751156132,-0.612,-0.208,-0.282,-0.336,-1.439,0.025,-8.713,-0.001043567149408,0.0292394519232947,0.121719897220869,3.10399112085778,3.25,bet365,0.3076923076923077,-0.1799258892552705,-0.584759140079629,False,False
"Fitzpatrick, Alex",25362,0.13575,0.1239096305223765,0.7518796992481203,0.9326,0.8422398496240602,1.072271070126528,1.1873102423809052,0.0674,0.1577601503759398,14.836795252225516,6.338736351461485,0.0274381414200655,36.445617240995,0.0237190707100327,42.16016774961662,0.1303613974245855,7.670982512890775,0.1139625544722735,8.774812083062727,0.2428001058804394,4.118614348926289,0.2139486245537912,4.674019298257179,0.4251707200947937,2.3519963928302623,0.3806403331876823,2.6271519668593024,0.4259701010833465,2.347582606048534,0.381355990761089,2.6222218195766525,0.14,0.147,0.141,0.079,0.507,0.033,-2.578,0.0349222945318293,0.0997337768331041,-0.101596438862308,2.9191825703897,1.01,williamhill,0.9900990099009901,-0.608743019139901,-0.6148304493313,False,False
"Dantorp, Jens",14018,-0.41755,-0.454891566652444,0.4926108374384237,0.81755,0.6550804187192119,1.223166778790288,1.5265301349644396,0.18245,0.3449195812807881,5.480953685941354,2.8992265277799105,0.0049352897154089,202.6223499864251,0.0033343115243711,299.91198863417674,0.0307882890353316,32.4798821672888,0.0226756954435917,44.10008074449617,0.0705826709037576,14.1677834969371,0.0529544207693391,18.88416463576928,0.1664301027009599,6.008528407849333,0.127794905408459,7.825038070209391,0.166918602424727,5.990944001888321,0.128170004473939,7.80213751340963,-0.435,-0.598,-0.305,0.017,-1.321,-0.002,-9.452,-0.0625884895724508,0.261418408775215,-0.220768190669798,3.05002213862209,2.9,bet365,0.3448275862068966,-0.21665758173295757,-0.6283069870255769,False,False
"Chacarra, Eugenio",26745,0.06695,0.0736179162446553,0.7407407407407407,0.9188,0.8297703703703703,1.08837614279495,1.205152697310278,0.0812,0.1702296296296297,12.315270935960584,5.874417997476172,0.0285835383979573,34.98517174736711,0.0235167691989786,42.52284791073384,0.1236567812972366,8.086899800474969,0.1088094263027789,9.190380226960723,0.2233035992850231,4.478208157870339,0.2006763626258245,4.983147924923134,0.39951307494432,2.503046990738337,0.3602596271833745,2.775775925318974,0.3990431438974511,2.505994690782075,0.3598358683770563,2.779044803149372,-0.004,0.307,-0.038,-0.038,0.227,-0.013,6.138,-0.022538012994035,0.134600159873843,0.0109585477518332,2.99544991666471,1.0,williamhill,1.0,-0.6401641316229437,-0.6401641316229437,False,False
"Olesen, Jacob Skov",25611,-0.10005,-0.1474478157303677,0.6535947712418301,0.88795,0.770772385620915,1.1261895376991948,1.2973998792061354,0.1120499999999999,0.229227614379085,8.924587237840251,4.362476147163712,0.0119496235616408,83.68464452805632,0.009866478447487,101.35328479379528,0.0660451849932653,15.14114920114116,0.0560702942162093,17.834755711178516,0.1337030426331453,7.47926135640609,0.1172585702398716,8.528161293066558,0.2838976879067799,3.522395717179486,0.2473627261360219,4.042646261304993,0.2830064826849936,3.533487962935009,0.2465862106425949,4.055376808760049,-0.13,-0.153,-0.092,0.189,-0.186,-0.005,-2.554,-0.0423821874443749,-0.06,-0.200797984929651,2.95586067035285,1.4,bet365,0.7142857142857143,-0.4676995036431194,-0.6547793051003672,False,False
"Sullivan, Andy",15326,0.005,0.0114528533456395,0.7142857142857143,0.91995,0.8171178571428572,1.087015598673841,1.2238136656278815,0.0800499999999999,0.1828821428571427,12.492192379762656,5.4680024215439325,0.0175652487822703,56.93059132810912,0.0144242910578018,69.32749734408047,0.0929643091657507,10.756816341388072,0.0801264841884549,12.48026804281131,0.1894875872766334,5.277390537144248,0.1636851659928142,6.1092890973632885,0.3637876620460789,2.7488562816441413,0.3185331374573459,3.139390796142545,0.3641989842869195,2.745751754244845,0.3188932919583096,3.135845203450484,0.07,-0.178,0.015,0.095,0.002,0.034,-10.779,0.0339165878953557,-0.0446321120238379,0.0264640007864791,2.89158075780467,1.05,williamhill,0.9523809523809523,-0.6334876604226427,-0.6651620434437748,False,False
"Ferguson, Ewen",21646,0.07685,0.0630991230727864,0.6993006993006994,0.9222,0.8107503496503496,1.0843634786380394,1.2334253083347635,0.0777999999999999,0.1892496503496503,12.853470437017998,5.284025614591301,0.0220594185713452,45.332110489030825,0.0165213759523392,60.527646298031854,0.1088924309132809,9.18337474526924,0.0845802002450002,11.823098043080266,0.2118349340116663,4.72065669746864,0.1679715804618216,5.953388050827387,0.3888580167504392,2.571632721775101,0.3190460809785421,3.134343468294338,0.3894507696590611,2.5677186384184965,0.3195324165672097,3.129572926412811,0.098,0.141,-0.2,0.077,0.117,0.067,-4.92,0.1186150925269393,0.0379354006733779,-0.137545781067882,2.89742772344776,1.02,williamhill,0.9803921568627451,-0.6608597402955354,-0.6740769351014461,False,False
"Coussaud, Ugo",20727,-0.09695,-0.098274486205103,0.6578947368421053,0.89595,0.7769223684210527,1.1161337128187956,1.2871298866478904,0.1040499999999999,0.2230776315789473,9.610764055742434,4.482744383298239,0.0164160311889252,60.91606360218368,0.0128496822611292,77.82293598224098,0.0790152605004449,12.655783119190865,0.0648948954618626,15.409532489156687,0.1577638743003382,6.338586729280496,0.1320665565122886,7.571939682602018,0.3149371839285411,3.1752363678558164,0.2668330226146385,3.747662077958786,0.3146592461094845,3.178041047146136,0.266597537596856,3.750972379618081,-0.15,-0.063,-0.075,0.088,-0.2,-0.064,5.592,-0.1423542703533925,0.0921818241974426,0.0415092481018207,3.00643740196279,1.22,williamhill,0.819672131147541,-0.553074593550685,-0.6747510041318356,False,False
"Kobori, Kazuma",24369,-0.2678,-0.245554522758404,0.6711409395973155,0.8794,0.7752704697986577,1.137138958380714,1.289872423826108,0.1206,0.2247295302013423,8.291873963515751,4.449793487772026,0.0060213542772932,166.0755959454223,0.0062273438053132,160.58210872294865,0.0426591795986691,23.441613491113568,0.0435239945612393,22.975832298503192,0.1012142498478907,9.880031729749954,0.0996649761467965,10.03361500360066,0.2316906178720559,4.316100536070128,0.2235895382252574,4.472481172140264,0.2320257952795371,4.309865628497178,0.2239129961298138,4.466020361856303,-0.334,-0.38,-0.005,0.114,-0.606,0.102,-21.522,0.150916274057017,-0.0572170254966801,0.0500735055536413,2.83719013392986,1.4,williamhill,0.7142857142857143,-0.4903727181559005,-0.6865218054182607,False,False
"Hill, Calum",25131,-0.22925,-0.2276712739836054,0.6578947368421053,0.8757,0.7667973684210527,1.1419435879867534,1.3041254980558232,0.1242999999999999,0.2332026315789472,8.045052292839905,4.288116275658171,0.0102649420436002,97.41896210933336,0.0095158043551334,105.088331230826,0.055465791935968,18.029130480178505,0.0541927207034337,18.45266277499587,0.1197470211856526,8.350938420836593,0.1150794735881643,8.689646978910476,0.2549581794132057,3.922211879224786,0.2385159767894273,4.192591261435057,0.2546279291393426,3.9272989549106367,0.2382070242904852,4.198029016896388,-0.319,-0.426,0.022,0.505,-0.218,-0.044,-0.774,-0.1104551299542075,0.0357119569845664,0.0541932058129354,2.98801420308168,1.22,williamhill,0.819672131147541,-0.5814651068570558,-0.709387430365608,False,False
"Schott, Freddy",27588,-0.24385,-0.2410578774566662,0.6289308176100629,0.8653,0.7471154088050314,1.155668554258639,1.3384812951448066,0.1347,0.2528845911949686,7.42390497401633,3.954373001829207,0.0101082259035515,98.92932840456707,0.009212446285109,108.548801160056,0.0581503966104548,17.19678726697129,0.0531843451306242,18.802525396222023,0.1218400460030469,8.20748212763308,0.1101227950674205,9.080772054394094,0.2499815165688784,4.000295756764344,0.2242185520994207,4.459934250028473,0.2497485948929333,4.004026530874769,0.224009635209685,4.46409369429108,-0.41,-0.033,-0.158,0.057,-0.545,-0.055,8.183,-0.1084097242949026,-0.147035032852592,0.104924233077268,3.08969933249697,1.04,williamhill,0.9615384615384615,-0.7375288263287765,-0.7670299793819276,False,False
"Law, David",14784,-0.32865,-0.3245332287166846,0.5494505494505494,0.85025,0.6998502747252746,1.1761246692149367,1.4288770557281685,0.14975,0.3001497252747254,6.677796327212018,3.3316705490391687,0.0069236007678844,144.43351566984643,0.0049951337172755,200.1948409391982,0.0423500553025002,23.612720050945555,0.0318699158186382,31.377553856454718,0.0936671559352726,10.676100816929209,0.0730575486266069,13.687839501855498,0.2127269799398477,4.700861170890346,0.1681587972899189,5.946759944268167,0.2132443149940016,4.68945678588491,0.16856774607736,5.932332983446751,-0.505,-0.166,-0.065,-0.029,-0.765,-0.026,-1.103,-0.0698911467484765,-0.0284567923080866,0.0626436278678372,3.00027071724754,1.04,williamhill,0.9615384615384615,-0.7929707154611014,-0.8246895440795455,False,False
"Senior, Jack",15115,-0.4705500000000001,-0.4695670244540778,0.5102040816326531,0.8257,0.6679520408163265,1.2110936175366356,1.497113473562962,0.1743,0.3320479591836734,5.737234652897303,3.0116131490717777,0.0036797489808224,271.75766749624347,0.0027482078237445,363.87350016253816,0.0248972737627938,40.16504013762282,0.0198154887332487,50.4655733432444,0.0634973988901071,15.748676599031516,0.0504267350437141,19.83075047656992,0.1566560690456496,6.38341052531198,0.1264924050134453,7.9056129883348065,0.1569215952907446,6.372609188347837,0.1267068049632262,7.892235940210372,-0.608,-0.519,-0.11,0.046,-1.192,0.031,-12.912,0.0089515776516333,0.036537091476583,-0.0086951839653512,2.95166814455876,1.36,williamhill,0.7352941176470588,-0.6085873126838326,-0.8276787452500124,False,False
"Morrison, James",11061,-0.5982500000000001,-0.5834896148770116,0.4329004329004329,0.79045,0.6116752164502164,1.2651021569991776,1.6348545324484125,0.20955,0.3883247835497836,4.772130756382724,2.5751639925186467,0.0027858370150011,358.9585444572653,0.0018429185075005,542.6175904848994,0.0183812289289213,54.40332656031419,0.0132349200200162,75.55769120535841,0.0467832895542743,21.37515359709532,0.0342872802990227,29.165334528691197,0.1250818034043744,7.994768006079351,0.0925258482140087,10.807790680146358,0.1252075973222518,7.986735800274639,0.092618900829457,10.796932278880533,-0.789,-0.66,0.008,-0.001,-1.443,0.048,-19.461,0.010137300526682,0.261216570109073,0.0034291328243329,3.00026385249882,1.8,williamhill,0.5555555555555556,-0.4629366547260986,-0.8332859785069774,False,False
"Bhatia, Akshay",26096,0.4532,0.4591672507400066,0.9009009009009008,0.9613,0.9311004504504504,1.040257983980027,1.0739979768200274,0.0386999999999999,0.0688995495495495,25.839793281653776,14.513882986721752,0.0786303743653398,12.717731640875902,0.0972651871826699,10.281170776157962,0.2673729418861219,3.74009424044829,0.300562744091209,3.327092328171383,0.41036109005543,2.4368782134410543,0.4460204567132515,2.2420496301202264,0.6118675391001421,1.634340663782678,0.6352759382147395,1.5741191187096,0.6107858813210216,1.637234963318368,0.6341528991310375,1.5769067702288722,0.673,0.165,0.038,0.38,1.256,0.009,1.263,0.0306203302741292,-0.06,0.0295260885629682,2.91265455717134,,,,,,False,False
"Bradbury, Dan",29971,0.14315,0.1718550849645283,0.7751937984496123,0.93565,0.8554218992248062,1.0687757174157004,1.1690137941362178,0.06435,0.1445781007751938,15.540015540015537,6.9166768316794505,0.0365943386401757,27.326631308541582,0.0326305026534212,30.64617209919542,0.1504551885104726,6.646497272045848,0.1371317311599983,7.29225826539921,0.2627137796176957,3.8064238634730634,0.2436253087972668,4.104663858352054,0.4507692095540591,2.218430138538719,0.4169096197620445,2.3986014056733933,0.4497802764151385,2.2233078070258,0.415994970468839,2.403875217224308,0.278,0.161,-0.335,-0.165,-0.061,0.043,-0.193,0.1112830368531268,-0.06,0.102883906396078,2.93857501157517,,,,,,False,False
"Puig, David",28984,0.1026,0.1229905234062443,0.8695652173913044,0.92235,0.8959576086956522,1.0841871306987585,1.1161242343327094,0.07765,0.1040423913043477,12.8783000643915,9.611466897899064,0.0314650682271672,31.7812754379026,0.0613075341135836,16.311208964094263,0.1390593327006083,7.191175022772315,0.2102985955229831,4.75514350209111,0.2461763907278489,4.062127960538314,0.3331621478466269,3.001541461007616,0.4268377149875467,2.342810780038909,0.5085482007546793,1.9663819447517703,0.4273036381158195,2.340256227186516,0.509103316575642,1.96423784218546,-0.101,0.527,-0.088,0.352,0.69,-0.045,15.849,0.0020118174830457,-0.06,0.115946708289699,3.00325147561833,,,,,,False,False
"Lawrence, Thriston",18105,0.0306499999999999,0.0432755818940377,0.7352941176470588,0.9193,0.8272970588235293,1.0877841836179702,1.2087556571542335,0.0807,0.1727029411764706,12.391573729863694,5.790289344164577,0.0232390737149081,43.030974997875525,0.0209028701907874,47.84032005522055,0.1091686518274143,9.160138769331953,0.1008810818660881,9.912661338499747,0.2068148298732052,4.835243200949774,0.1916253018413646,5.218517546434664,0.3777442446592477,2.6472938082804447,0.3497933517021033,2.8588307786125,0.377005433194639,2.6524816672435687,0.3491092080198759,2.864433183163324,0.081,0.054,-0.162,-0.112,-0.139,0.01,-2.342,0.0148039748618936,-0.06,0.0707259220392417,2.98251397249682,,,,,,False,False
"Wiesberger, Bernd",9531,-0.0186499999999999,-0.0333491447193909,0.625,0.9079,0.7664500000000001,1.1014428901861435,1.304716550329441,0.0920999999999999,0.2335499999999999,10.857763300760048,4.28173838578463,0.0176750627224375,56.5768855083357,0.0117625313612187,85.01571381964726,0.0893117900111357,11.196730015995824,0.0638184909050387,15.669439778637026,0.1794654024620151,5.572104630092454,0.1318987181307744,7.581574818706909,0.3456519520447821,2.89308361802754,0.2652646060960211,3.769820688546808,0.345687474818469,2.892786325351042,0.2652918674336578,3.7694333025495865,0.157,-0.194,0.024,-0.589,-0.603,0.016,-8.29,-0.0042491942151293,0.0482149237648702,-0.0834248574306077,2.9392183325009,,,,,,False,False
"Armitage, Marcus",17813,-0.03865,-0.0324911745798893,0.7518796992481203,0.9112,0.8315398496240601,1.0974539069359086,1.2025881867863588,0.0887999999999999,0.1684601503759398,11.261261261261264,5.936121971685144,0.017071862627377,58.575916514016576,0.0177775979803551,56.25056889603599,0.0884955598662005,11.300001960685195,0.0929851224054427,10.754408599256378,0.1756683778462019,5.692544169079207,0.1813387835645705,5.514540135006053,0.3371635175413154,2.965919940841351,0.3376187841873707,2.961920505717546,0.338192149955374,2.956898911260816,0.3386488055477559,2.9529116406671663,0.037,-0.218,0.141,-0.186,-0.227,-0.011,-3.337,-0.0302472301121253,-0.0334015137911767,0.0542681206044102,2.91501482441267,,,,,,False,False
"Kimsey, Nathan",18027,-0.10215,-0.062255943933096,0.7692307692307692,0.90725,0.8382403846153845,1.1022320198401765,1.192975211351618,0.09275,0.1617596153846154,10.78167115902965,6.182012720680018,0.0158169357890218,63.22337103334989,0.0194584678945109,51.391507564790935,0.0817698231107518,12.229450449532775,0.0945495081162224,10.576469618126168,0.1699548960073926,5.883914047151088,0.1848452405121138,5.409931017047015,0.3272337531334359,3.055919477818141,0.3409168865336029,2.9332662578491355,0.327400439363731,3.0543636469865367,0.341090542674255,2.9317728722693155,-0.291,0.31,-0.06,-0.136,-0.177,0.069,-2.205,0.153592929685364,0.212566346570643,0.0695322288491771,2.93383765704775,,,,,,False,False
"Laporta, Francesco",14987,-0.0487,-0.0671493491186877,0.7194244604316548,0.90715,0.8132872302158274,1.1023535247753955,1.2295778943124724,0.0928499999999999,0.1867127697841726,10.770059235325796,5.355820071417358,0.0136026022450378,73.51534522482952,0.0138513011225189,72.19538375165614,0.0772366644317078,12.947218880538191,0.0763114539089756,13.104192736162531,0.1606339589735838,6.225333711438001,0.1553134346057469,6.438593045981086,0.3229955740679263,3.0960176556156123,0.3046070512072896,3.282918094103754,0.3240320118555134,3.086114838696561,0.3055844833567789,3.2724174637901045,-0.116,0.126,0.017,-0.181,-0.155,0.048,-3.744,0.0929383975281065,0.121890714811621,-0.169188623060397,2.91101794935146,,,,,,False,False
"Smylie, Elvis",24200,-0.1343,-0.1293613067927967,0.7692307692307692,0.89385,0.8315403846153846,1.1187559433909493,1.2025874130725878,0.1061499999999999,0.1684596153846154,9.420631182289217,5.936140823525382,0.0142475327285906,70.18759100607593,0.0191404330309619,52.245421949565056,0.0714373075929456,13.998287921180674,0.0923172020768963,10.832217371222344,0.1484302740296825,6.737170072191765,0.1773977472287012,5.637050163386796,0.3004885587233572,3.327913729056964,0.3313231651633771,3.0182012764090764,0.2998371680430228,3.335143559842163,0.3306049320869391,3.0247582626414973,-0.257,-0.033,-0.021,0.174,-0.138,0.003,1.385,0.0274415088291382,-0.0017852548052663,0.0114190253227635,2.95300358288566,,,,,,False,False
"Crocker, Sean",23610,-0.16835,-0.1552562594032033,0.6329113924050632,0.8835,0.7582056962025316,1.1318619128466327,1.31890330685788,0.1165,0.2417943037974683,8.58369098712446,4.135746724776526,0.0121618031662705,82.22464928337232,0.0099225682498019,100.78035996577437,0.0678035072350677,14.748499609807848,0.0558240191297993,17.913436108475945,0.1391825439570175,7.184809039765939,0.115587543276655,8.651451286636762,0.2851848089308637,3.506498132733382,0.2388649329901478,4.186466332591588,0.2851127900686968,3.5073838664307337,0.2388046114717962,4.18752382475706,-0.146,-0.095,-0.246,-0.397,-0.884,-0.008,1.419,-0.0111888423453501,-0.0710239326995815,0.0888191073315537,3.02151315907554,,,,,,False,False
"Lindberg, Mikael",20084,-0.1677,-0.1694643233861411,0.7142857142857143,0.87385,0.7940678571428572,1.1443611603822166,1.2593382177665635,0.1261499999999999,0.2059321428571427,7.927070947284979,4.855968505575694,0.0146789733684518,68.12465523980104,0.0167228200175592,59.798526740704176,0.0695117798754606,14.386050850541157,0.0796328121359025,12.557637651843631,0.1406071254775994,7.112015103098836,0.1542514470073092,6.482921356015643,0.2813239564183709,3.554620846128191,0.2913313931807879,3.43251713823866,0.2805222968378907,3.564779025668265,0.2905012164499776,3.442326377219124,-0.469,0.471,-0.164,-0.111,-0.273,-0.066,19.175,-0.0378901628596032,-0.0098010468340265,0.0125737262076028,3.09684321598288,,,,,,False,False
"Schmidt, Ben",27258,-0.16075,-0.1685963156061639,0.625,0.882,0.7535000000000001,1.1337868480725624,1.3271400132714,0.118,0.2464999999999999,8.474576271186441,4.056795131845843,0.0115791351299362,86.36223593372179,0.0088145675649681,113.44856030990292,0.0625920215502668,15.97647711692636,0.0509616721507947,19.62259003278024,0.1331242137452347,7.5117814548279025,0.1090895698957054,9.166779197645068,0.281118087440514,3.557223973400876,0.2327209293462049,4.296992121891882,0.28052972971794,3.5646845737364625,0.2322338630132198,4.306004245139199,-0.155,-0.15,-0.37,-0.01,-0.684,-0.002,-1.604,-0.0125087608375005,-0.038817228661543,-0.0232728904466836,2.98574647261483,,,,,,False,False
"Ravetto, David",23416,-0.1582,-0.1786288755126413,0.6493506493506493,0.8824,0.7658753246753247,1.1332728921124209,1.3056955457129098,0.1176,0.2341246753246753,8.503401360544215,4.271228560651446,0.014355282973253,69.66076543828578,0.0115693081532931,86.4355920639344,0.0648217297239823,15.426925573539991,0.0570838179043192,17.51809946693029,0.1322299403460694,7.562583764182459,0.1174314766064162,8.515604409468542,0.2740697461378417,3.648706265802341,0.2413135020325498,4.14398693640074,0.2737538115438306,3.652917175328133,0.2410353272818946,4.148769440881519,-0.294,0.186,-0.15,-0.28,-0.538,-0.003,3.138,0.0099621065568547,-0.045013934543077,-0.0958719472058647,3.01931206702469,,,,,,False,False
"Girrbach, Joel",15592,-0.21065,-0.2010100498863198,0.6134969325153374,0.87405,0.7437734662576687,1.1440993078199189,1.3444953945877465,0.12595,0.2562265337423313,7.939658594680428,3.902796425469458,0.0103172292953785,96.92524721224716,0.0077669479810225,128.7507013621515,0.0595754114059036,16.785448499662476,0.0474748121844333,21.063801076561045,0.122415986297486,8.168867729169587,0.1011992955269204,9.8814917119061,0.2566519189277353,3.896327774122612,0.2157292926468881,4.635439108572188,0.2575127598563932,3.883302716951457,0.216452874240966,4.619943271747691,-0.304,0.059,-0.338,-0.244,-0.827,0.091,-9.703,0.1654886065217894,-0.0002877812634789,-0.0344726073766238,2.98922915885191,,,,,,False,False
"Luiten, Joost",10158,-0.22465,-0.2066305296497898,0.6578947368421053,0.88105,0.7694723684210527,1.1350093638272516,1.299591825567417,0.11895,0.2305276315789473,8.406893652795292,4.3378747838197285,0.0097434176251788,102.63339194409647,0.0088467088125894,113.03638688513588,0.0558862819999576,17.89347876104477,0.0514894339893968,19.421460337006803,0.1161936443114668,8.606322711760514,0.1080513739234101,9.254856867519592,0.2517768898811468,3.971770405425445,0.2301938070899979,4.344165521399254,0.2514749569801587,3.976539103569265,0.2299177567980232,4.349381334989598,-0.299,-0.136,-0.248,-0.014,-0.697,0.024,-3.629,0.0319619572275933,0.301937691929185,-0.0013680498450419,2.94271808481466,,,,,,False,False
"Cabrera Bello, Rafa",7457,-0.27095,-0.263036042619548,0.6493506493506493,0.868,0.7586753246753246,1.152073732718894,1.3180868910267385,0.132,0.2413246753246754,7.575757575757575,4.143795070498331,0.0071256131927584,140.3387993353708,0.0066711399297125,149.89941907021156,0.0453968747762697,22.027948067533693,0.0435483784655759,22.96296751417456,0.1015769180303905,9.844756263433911,0.0966958759269871,10.34170268807614,0.2291321488671692,4.36429372719632,0.2138147557753911,4.67694568774516,0.229211176621461,4.362788999820396,0.2138885005557151,4.675333163783217,-0.254,-0.517,-0.128,0.108,-0.792,-0.008,-7.946,-0.0473620542080922,0.0379431822534773,0.0537650184429367,2.92222020551018,,,,,,False,False
"Katsuragawa, Yuto",20448,-0.31915,-0.3085685134949624,0.6060606060606061,0.8522,0.729130303030303,1.1734334663224597,1.37149696816049,0.1478,0.270869696969697,6.765899864682001,3.691812008457605,0.0065211924431366,153.34618763666018,0.0063189295549016,158.25465236027145,0.046381338250757,21.560395575340664,0.040797517670352,24.511295223403003,0.1000231448756047,9.99768604800084,0.0887917206460755,11.262311313754209,0.219519822620437,4.555397266920447,0.1929504245238565,5.182678413212609,0.2194289109327708,4.55728461554632,0.1928705162562569,5.18482565096343,-0.487,-0.06,-0.088,-0.275,-0.91,0.032,-4.689,0.0523978806616031,-0.06,0.0417084921943864,3.02649456616373,,,,,,False,False
"Fisher, Ross",9396,-0.3556499999999999,-0.3387369972339575,0.4878048780487805,0.84055,0.6641774390243903,1.1896972220569864,1.5056217529293063,0.1594499999999999,0.3358225609756097,6.271558482282848,2.977763010010005,0.0070750606691466,141.34154415959406,0.0045291970012399,220.78968959094183,0.0426591795986691,23.441613491113568,0.0287836274977472,34.74197267450962,0.0942346083670487,10.611812553037282,0.0653931111543313,15.29213065945043,0.2092053486281581,4.77999251241612,0.1489016614843162,6.715841784648789,0.2078709495661051,4.810677019022273,0.147951904517175,6.75895321025702,-0.372,-0.251,-0.283,-0.6,-1.505,-0.021,-2.217,-0.062130086280107,0.009577182894427,0.113235761246659,3.08211493262125,,,,,,False,False
"Gouveia, Ricardo",18722,-0.3293,-0.3419093007220488,0.591715976331361,0.84685,0.7192829881656805,1.1808466670602822,1.3902733923267192,0.15315,0.2807170118343195,6.52954619653934,3.5623063720491746,0.0064710470007792,154.53449803093375,0.0055271901670562,180.92375506822668,0.0416808604645954,23.991827156481587,0.0367183766608691,27.23431945905446,0.0932545853774432,10.723333291897124,0.0813688676646716,12.289712622290498,0.2072156230276184,4.825890950638971,0.1809912980504207,5.5251275103923465,0.2080077151914664,4.8075139861015375,0.1816831464101909,5.504087857121724,-0.489,-0.009,-0.267,-0.314,-1.079,0.018,-3.416,0.0364444427114043,0.115938300526019,-0.110253300097451,3.03965489743498,,,,,,False,False
"Bryant, Davis",32550,-0.3334,-0.3308532827688389,0.5747126436781609,0.85075,0.7127313218390805,1.175433441081399,1.4030532535313196,0.14925,0.2872686781609195,6.700167504187605,3.4810617238257677,0.0049352897154089,202.6223499864251,0.0045093115243711,221.76334338299228,0.03988316430844,25.07323622234208,0.0332332719690348,30.090326373272912,0.0894947022685394,11.1738457657458,0.0758463254007439,13.18455435667278,0.2064504918105863,4.843776303121998,0.1733598215148686,5.768349270677072,0.2062139330834803,4.849332850827184,0.1731611793205623,5.774966444117149,-0.408,-0.314,-0.093,-0.212,-1.027,0.033,-10.581,0.0263499608079835,-0.06,0.0145586057518134,2.98773619582521,,,,,,False,False
"Bairstow, Sam",28615,-0.3232,-0.3575920661022204,0.591715976331361,0.83735,0.7145329881656806,1.1942437451483847,1.3995155109173594,0.1626499999999999,0.2854670118343194,6.1481709191515534,3.5030317288653454,0.0073281476683996,136.460132253092,0.0065224071675331,153.31762864755618,0.0422985507994125,23.64147189680759,0.0389676583362142,25.66230671014325,0.0912447906430192,10.959529776470657,0.0838961176639819,11.919502687897523,0.2042065844002718,4.897001744272203,0.1832648243369804,5.456584500696314,0.2047940791331674,4.882953668546978,0.1837920704066368,5.440931144567428,-0.512,-0.058,-0.219,-0.052,-0.84,-0.013,4.5,-0.0053721739063456,0.0317426508472079,-0.177209906269731,3.08876813483862,,,,,,False,False
