group_id,player_name,dg_id,odds,book,p_model,p_push,opponents,market_odds_best_dec,market_book_best,edge_prob,ev_per_unit,value_flag,bet_flag
0,"Olesen, Thorbjorn",13412,2.1,bet365,0.4178,0.0324,"Brown, Dan",2.1,bet365,-0.05839047619047616,-0.09022000000000002,False,False
0,"Brown, Dan",20766,1.75,bet365,0.5822,0.0324,"Olesen, Thorbjorn",1.75,bet365,0.010771428571428654,0.05125000000000007,True,True
1,"Du Plessis, Hennie",19421,2.1,bet365,0.4802,0.032,"Ferguson, Ewen",2.1,bet365,0.004009523809523852,0.04042000000000001,True,True
1,"Ferguson, Ewen",21646,1.75,bet365,0.5198,0.032,"Du Plessis, Hennie",1.75,bet365,-0.05162857142857136,-0.0583499999999999,False,False
2,"Hatton, Tyrrell",14796,1.7,bet365,0.4816,0.0324,"Wallace, Matt",1.7,bet365,-0.1066352941176471,-0.14888,False,False
2,"Wallace, Matt",20706,2.2,bet365,0.5184,0.0324,"Hatton, Tyrrell",2.2,bet365,0.06385454545454544,0.17288000000000003,True,True
3,"Hatton, Tyrrell",14796,1.8,betmgm,0.4853,0.029,"Wallace, Matt",1.8,betmgm,-0.07025555555555557,-0.09745999999999988,False,False
3,"Wallace, Matt",20706,2.0,betmgm,0.5147,0.029,"Hatton, Tyrrell",2.0,betmgm,0.014700000000000046,0.05840000000000012,True,True
4,"Hillier, Daniel",21362,1.9,bet365,0.5282,0.0348,"Olesen, Jacob Skov",1.9,bet365,0.0018842105263158215,0.03837999999999997,True,True
4,"Olesen, Jacob Skov",25611,1.9,bet365,0.4718,0.0348,"Hillier, Daniel",1.9,bet365,-0.054515789473684184,-0.06878000000000006,False,False
6,"McKibbin, Tom",22322,1.83,bet365,0.496,0.034,"Ayora, Angel",1.83,bet365,-0.05044808743169393,-0.05831999999999993,False,False
6,"Ayora, Angel",30445,2.0,bet365,0.504,0.034,"McKibbin, Tom",2.0,bet365,0.0040000000000000036,0.04200000000000004,True,True
7,"Lindell, Oliver",20085,2.15,bet365,0.4923,0.029,"Nakajima, Keita",2.15,bet365,0.02718372093023258,0.087445,True,True
7,"Nakajima, Keita",21074,1.72,bet365,0.5077,0.029,"Lindell, Oliver",1.72,bet365,-0.0736953488372093,-0.0977559999999999,False,False
8,"Parry, John",13764,2.05,bet365,0.4831,0.029,"Jarvis, Casey",2.05,bet365,-0.004704878048780559,0.0193549999999999,True,True
8,"Jarvis, Casey",26947,1.8,bet365,0.5169,0.029,"Parry, John",1.8,bet365,-0.038655555555555554,-0.040579999999999894,False,False
9,"Penge, Marco",22465,1.8,bet365,0.4737,0.0294,"Chacarra, Eugenio",1.8,bet365,-0.08185555555555557,-0.11793999999999999,False,False
9,"Chacarra, Eugenio",26745,2.05,bet365,0.5263,0.0294,"Penge, Marco",2.05,bet365,0.03849512195121946,0.10831499999999983,True,True
11,"Reed, Patrick",14838,1.8,bet365,0.5805,0.0322,"Hall, Harry",1.8,bet365,0.024944444444444436,0.07710000000000006,True,True
11,"Hall, Harry",27194,2.05,bet365,0.4195,0.0322,"Reed, Patrick",2.05,bet365,-0.06830487804878055,-0.10782500000000012,False,False
12,"Sullivan, Andy",15326,1.9,bet365,0.4431,0.0322,"Jordan, Matthew",1.9,bet365,-0.08321578947368419,-0.12590999999999997,False,False
12,"Jordan, Matthew",25601,1.9,bet365,0.5569,0.0322,"Sullivan, Andy",1.9,bet365,0.03058421052631577,0.09030999999999989,True,True
13,"Du Plessis, Hennie",19421,1.9,betmgm,0.5631,0.0286,"Schaper, Jayden",1.9,betmgm,0.036784210526315864,0.09849000000000002,True,True
13,"Schaper, Jayden",26991,1.9,betmgm,0.4369,0.0286,"Du Plessis, Hennie",1.9,betmgm,-0.08941578947368417,-0.14129000000000003,False,False
19,"Reed, Patrick",14838,1.85,betmgm,0.5173,0.0314,"Nakajima, Keita",1.85,betmgm,-0.023240540540540477,-0.011595000000000022,False,False
19,"Nakajima, Keita",21074,1.95,betmgm,0.4827,0.0314,"Reed, Patrick",1.95,betmgm,-0.030120512820512868,-0.027334999999999998,False,False
24,"Lindell, Oliver",20085,2.05,unibet,0.5245,0.0302,"McKibbin, Tom",2.05,unibet,0.036695121951219434,0.10542499999999988,True,True
