player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,make_cut_strategy_prob,make_cut_strategy_fair_odds_dec,make_cut_strategy_name,make_cut_strategy_tier,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,p_miss_cut_dg,miss_cut_strategy_prob,miss_cut_strategy_fair_odds_dec,miss_cut_arg_overlay_prob,miss_cut_arg_overlay_fair_odds_dec,miss_cut_strategy_name,miss_cut_strategy_tier,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top10_strategy_prob,top10_strategy_fair_odds_dec,top10_strategy_name,top10_strategy_tier,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,top20_strategy_prob,top20_strategy_fair_odds_dec,top20_strategy_name,top20_strategy_tier,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,p_model,strategy_name,strategy_tier,strategy_min_ev,strategy_odds_cap,edge_prob,ev_per_unit,value_flag,strategy_qualified,bet_flag
"Detry, Thomas",14181,0.0114499999999999,0.0188220140930614,0.684931506849315,0.5665,0.6257157534246576,1.76522506619594,1.5981697672254789,0.7341468062605163,1.3621253834687992,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.4335,0.3742842465753424,2.306805074971165,2.671766202157543,0.3150684931506849,0.3150684931506849,3.1739130434782603,0.3203715207804318,3.1213760747646324,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0075036336110284,133.26876708509016,0.0105768168055142,94.5464044984358,0.0437102121996424,22.8779488745694,0.0578460356332507,17.28726937036952,0.0920440290810714,10.864365782154213,0.1173894802461262,8.518650886802945,0.2003318653674637,4.9917171098353466,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1882249528020228,5.312791875431158,0.2297689852162704,4.352197486787646,0.1877406287400438,5.326497555223679,0.2291777636668418,4.363425072310727,0.2765086876595445,3.616522896493093,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.087,0.084,-0.089,0.472,0.38,-0.017,6.792,0,-0.06,0.0518600704653073,2.81724535958735,6.5,bet365,0.15384615384615385,0.2003318653674637,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.04648571152130984,0.302157124888514,True,True,True
"Hall, Harry",27194,0.15045,0.1618752227687829,0.7633587786259541,0.62835,0.695854389312977,1.5914697222885337,1.4370822622636734,0.8015228495258894,1.2476250684450385,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.37165,0.3041456106870229,2.690703618996367,3.2878988381293355,0.2366412213740458,0.2366412213740458,4.225806451612902,0.1899392621948293,5.264840920431998,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0121324609841714,82.42350841306205,0.0180162304920857,55.50550657304738,0.0641017836161602,15.6001899414839,0.0896378296387681,11.156004156168263,0.1292040423533356,7.73969592425978,0.1714593543296258,5.832286047674762,0.2825918631418228,3.538672305996778,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2496051360042656,4.006327818442449,0.3116386838307488,3.208844254210433,0.2487294254579578,4.020433039471752,0.3105453358073996,3.2201417464540523,0.3589464332559803,2.785931011847822,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.25,-0.255,0.327,0.44,0.763,-0.034,-1.655,0,-0.06,0.0721261138439147,2.7308760924462,4.5,skybet,0.2222222222222222,0.2825918631418228,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.060369640919600565,0.27166338413820246,True,True,True
"Hill, Calum",25131,-0.149,-0.1471716124415507,0.625,0.4951,0.5600499999999999,2.0197939810139367,1.7855548611731098,0.6638176043775977,1.5064379031309516,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.5049,0.43995,1.9805902158843331,2.272985566541652,0.375,0.375,2.6666666666666665,0.3703087173188804,2.700449525574845,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0052768814673348,189.5058674693084,0.006755107400334,148.03613632413126,0.0308668510007041,32.39721473295701,0.0385907240814006,25.912962863580063,0.0655940621500435,15.24528238108723,0.08257675930975,12.109944836281892,0.1270886575559963,7.868522803141515,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1394826567709174,7.1693501052419215,0.1706572888717317,5.859696978730356,0.1395606290906844,7.165344599802674,0.1707526881493661,5.856423174581289,0.1927376566298026,5.188399700846898,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.207,-0.257,-0.028,0.319,-0.173,-0.02,-2.078,0,-0.06,0.0241419377922464,2.87332993166102,10.0,skybet,0.1,0.1270886575559963,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.027088657555996293,0.2708865755599631,True,True,True
"Hojgaard, Rasmus",23838,0.0921,0.1157965628232054,0.7299270072992701,0.60155,0.665738503649635,1.66237220513673,1.502091278359168,0.772192205262925,1.2950143671283347,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3984499999999999,0.3342614963503649,2.5097251850922326,2.9916697283967872,0.2700729927007299,0.2700729927007299,3.702702702702703,0.2665633596665622,3.7514533177060647,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0123523233278946,80.9564300945517,0.0186428283306139,53.63992964296462,0.0643758963469471,15.533764292936675,0.087150246453897,11.47443685691704,0.1218886825259213,8.204207144394523,0.1611292153934596,6.206199152389037,0.2674456056888061,3.739078073182396,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2323066688499768,4.3046547262308605,0.2882967157298219,3.468648602078259,0.2327407960637119,4.29662533132461,0.2888354753381809,3.4621785943335297,0.3593598458020621,2.7827260382085286,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.024,0.256,-0.031,0.444,0.645,-0.066,16.555,0,-0.06,0.133482814116027,2.87940070933992,4.5,skybet,0.2222222222222222,0.2674456056888061,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.04522338346658389,0.20350522559962747,True,True,True
"McKibbin, Tom",22322,0.2237999999999999,0.2142722397559966,0.7407407407407407,0.64155,0.6911453703703703,1.5587249629802822,1.4468736142500978,0.7531477459479461,1.3277607287284043,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.35845,0.3088546296296297,2.789789370902497,3.2377691770370203,0.2592592592592593,0.2592592592592593,3.857142857142856,0.2462339270370612,4.0611787824408445,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0127379368270333,78.50564919412432,0.0163689684135166,61.09120469523595,0.0747426996520182,13.379233084377857,0.0874213600472691,11.438852008928883,0.1457479337493092,6.861160733297458,0.1690501607502236,5.91540401713979,0.2020406259506182,4.9494996132333045,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2736101918826287,3.654834613869109,0.3081836943091773,3.244818004539772,0.2735332063694434,3.655863261623034,0.3080969808731812,3.2457312537302,0.3674923157378072,2.721145333317567,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.191,0.423,0.039,0.091,0.745,0.026,4.319,0,-0.06,-0.0326388012200166,2.74414631307807,5.5,skybet,0.18181818181818182,0.2020406259506182,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.020222444132436374,0.11122344272840012,True,False,False
"MacIntyre, Robert",23323,0.2089,0.1857557946076576,0.8,0.63015,0.715075,1.5869237483138936,1.3984547075481593,0.8340484674208628,1.1989710898843935,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.36985,0.284925,2.7037988373665,3.509695533912433,0.1999999999999999,0.1999999999999999,5.000000000000001,0.1773925868645195,5.637214145615524,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0168183943090668,59.45870822287085,0.0283675304878667,35.251570468134844,0.0760186448105829,13.15466754888513,0.1191072258444449,8.395796249221759,0.1403832351957462,7.123357704398459,0.2090315685728241,4.783966397169391,0.357282164566941,2.7989082556418463,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.264125497470728,3.786079002504581,0.354338617934248,2.82215922675852,0.2652238954149103,3.7703993391531423,0.3558121780911068,2.810471539689535,0.4584104213155475,2.1814512792492744,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.163,0.239,0.147,0.448,0.996,0.011,1.147,0,-0.06,-0.100721026961712,2.80860263439427,3.1,skybet,0.3225806451612903,0.357282164566941,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.034701519405650694,0.10757471015751718,True,False,False
"Lindell, Oliver",20085,0.28815,0.2633723419164298,0.7194244604316548,0.6571,0.6882622302158274,1.5218383807639628,1.4529345881531477,0.7395645412315855,1.3521470328130054,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3429,0.3117377697841725,2.916302128900554,3.207824322000945,0.2805755395683452,0.2805755395683452,3.564102564102565,0.257964071376659,3.876508828006044,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0197252711664872,50.69638797660624,0.0177209689165769,56.43032300928856,0.0917856102363799,10.894953984885554,0.0876870583649432,11.404191435389674,0.1670419793015174,5.986519102452443,0.1649211458602897,6.063503832596056,0.1821764207355694,5.489184582517999,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2977813604781689,3.3581685515649067,0.300056508901163,3.332705574900209,0.2979107472659337,3.356710052179949,0.3001868842469277,3.3312581344407444,0.2884110108520359,3.4672740026317235,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.602,-0.281,0.102,0.171,0.593,-0.018,-3.156,0,-0.06,-0.108888290417851,2.78734168455665,6.0,skybet,0.16666666666666666,0.1821764207355694,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.015509754068902731,0.09305852441341633,True,False,False
"Premlall, Yurav",25890,-0.43755,-0.4300969361578386,0.4032258064516129,0.38645,0.3948379032258065,2.5876568766981496,2.5326849115296395,0.4093903273046472,2.442656636720807,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.61355,0.6051620967741935,1.6298590171950125,1.6524498234943716,0.596774193548387,0.596774193548387,1.675675675675676,0.6054404492947282,1.6516901062109255,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0012151094057637,822.9711623139586,0.0010242213695485,976.3514311762586,0.009995202782494,100.04799519940042,0.0085632032430988,116.77873006294736,0.0272747950237368,36.66388690106436,0.0233427955397664,42.83977033926437,0.0193056075793274,51.79842156694446,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.0685564605234012,14.586517337175785,0.0608916529256379,16.422612163628052,0.0686678520999889,14.562855388921667,0.0609905906066184,16.395971740130747,0.0472627055952335,21.158331657188285,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.532,-0.539,-0.105,0.003,-1.172,-0.013,-7.059,0,-0.06,0.0522653192108069,2.90019521707798,56.0,bet365,0.017857142857142856,0.0193056075793274,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.0014484647221845448,0.08111402444233451,True,False,False
"Zhou, Yanhan",29119,-0.42155,-0.4215121559278755,0.495049504950495,0.3916,0.4433247524752475,2.553626149131767,2.2556827572036684,0.531693676419596,1.8807821953685064,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.6084,0.5566752475247525,1.6436554898093358,1.7963794949505727,0.504950495049505,0.504950495049505,1.9803921568627447,0.5207274082508623,1.9203905616549504,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0020844797979353,479.7359998357701,0.0021839065656343,457.8950472221945,0.0115319772688968,86.71539812145856,0.0153859291106389,64.99444998147881,0.0297973622494847,33.560017548777886,0.0375711761066123,26.61614843151008,0.0566514567976766,17.65179673263073,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.073218436613407,13.657762255700632,0.0898351210035435,11.131503902138178,0.0731277109207926,13.674706720727764,0.0897238054121279,11.14531417171513,0.109867916046414,9.10183824345541,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.835,0.1,-0.142,0.269,-0.608,-0.036,6.489,0,-0.06,0.0151892203606223,2.9239976961927,19.0,skybet,0.05263157894736842,0.0566514567976766,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.004019877850308183,0.07637767915585547,True,False,False
"Vaillant, Tom",28157,-0.0615499999999999,-0.0469382907268734,0.6172839506172839,0.53875,0.5780169753086419,1.8561484918793505,1.7300529962221838,0.6334101139902464,1.5787559717042956,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.46125,0.421983024691358,2.168021680216802,2.369763572199162,0.3827160493827161,0.3827160493827161,2.6129032258064515,0.372851477808542,2.6820330869480866,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0064591389356624,154.8193977495609,0.0066629028011645,150.08473481336435,0.0389350384915133,25.68380663648165,0.0397241561505185,25.173599565234444,0.0812990675291895,12.300264079178532,0.0851801408195768,11.739825625765713,0.0954318931142806,10.478677173494717,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.1685542447204312,5.932808169017802,0.1785390020314701,5.601017080983434,0.1689102294049333,5.920304551849676,0.1789160744120258,5.589212726057806,0.1859887290791576,5.376669892584703,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,-0.086,-0.097,0.002,0.098,-0.083,-0.002,-2.383,0,-0.06,0.0880585463656329,2.83735348271148,11.0,skybet,0.09090909090909091,0.0954318931142806,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2,10.0,0.004522802205189691,0.049750824257086546,True,False,False
