player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,make_cut_strategy_prob,make_cut_strategy_fair_odds_dec,make_cut_strategy_name,make_cut_strategy_tier,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,p_miss_cut_dg,miss_cut_strategy_prob,miss_cut_strategy_fair_odds_dec,miss_cut_arg_overlay_prob,miss_cut_arg_overlay_fair_odds_dec,miss_cut_strategy_name,miss_cut_strategy_tier,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top10_strategy_prob,top10_strategy_fair_odds_dec,top10_strategy_name,top10_strategy_tier,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,top20_strategy_prob,top20_strategy_fair_odds_dec,top20_strategy_name,top20_strategy_tier,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,edge_prob,ev_per_unit,value_flag,bet_flag
"Niemann, Joaquin",18079,0.5309,0.5701104425787981,0.8403361344537815,0.7899,0.8151180672268907,1.26598303582732,1.2268161389209482,0.8449574703178544,1.1834915189563588,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.2100999999999999,0.1848819327731092,4.759638267491671,5.408857344796474,0.1596638655462184,0.1596638655462184,6.2631578947368425,0.1488768872358481,6.716959351896024,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.084869888179892,11.782742047219134,0.0980182774232795,10.202178882226493,0.2560067346941152,3.906147239426459,0.2792800782056436,3.580634918268912,0.3796847175979986,2.6337641565515333,0.4067812439416343,2.45832376711912,0.4537368908569701,2.2039204220562847,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.5252387860360608,1.9038959547274257,0.559305101788427,1.7879329131853303,0.5253025279661326,1.9036649297535304,0.5593729779385417,1.7877159595468874,0.6767210842226211,1.4777136745321648,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.671,0.649,0.005,-0.009,1.316,-0.011,12.835,0.1482451080988662,-0.06,0.136929658844557,2.81339828386255,,,,,,False,False
"Chacarra, Eugenio",26745,0.3315000000000001,0.3486130986475992,0.7874015748031495,0.7224,0.7549007874015747,1.3842746400885937,1.3246773836891537,0.8046968005899775,1.2427040834098415,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.2775999999999999,0.2450992125984252,3.602305475504324,4.079980467495084,0.2125984251968504,0.2125984251968504,4.703703703703702,0.2060513368464907,4.853159485905228,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0356523926649405,28.048608389286823,0.0430678629991369,23.219169245059582,0.1446043892245873,6.915419409896917,0.1639754554949296,6.098473683038016,0.2425096318496597,4.1235475571540805,0.2714165048377688,3.6843743183478113,0.3489698720060568,2.865576888490373,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.3963555631124826,2.522987168761418,0.4289267294833143,2.331400519628612,0.3958031393614693,2.526508510299472,0.4283289094074453,2.3346544630466584,0.5226813807662452,1.9132114454393057,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.419,0.367,-0.051,0.144,0.878,-0.001,7.495,0.0932779509134193,-0.115533129272671,0.0678098000994543,2.72635470167468,,,,,,False,False
"Reed, Patrick",14838,0.31985,0.3370751622550189,0.78125,0.72685,0.75405,1.3757996835660729,1.3261720045089849,0.7961169940455771,1.25609678913945,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.27315,0.24595,3.6609921288669214,4.065867046147591,0.21875,0.21875,4.571428571428571,0.178249216394743,5.610122839392703,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0308195495975931,32.446937513911486,0.0356097747987965,28.082177032857707,0.1347125060082137,7.423215777301536,0.1468880555534093,6.807905491242575,0.2324605279607605,4.301805595867874,0.2513101223858637,3.979147320077268,0.3085643914092544,3.240814649522155,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.387131917120342,2.5830988243967097,0.4106074841179465,2.4354159110084583,0.385475236814302,2.5942003648907224,0.4088503431993915,2.4458827456879786,0.4623043630993769,2.163077140989561,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.555,-0.076,0.229,0.107,0.815,0.004,-4.18,-0.0356315786507268,0.0233978361841368,0.0980921415544237,2.65641553104765,,,,,,False,False
"Ayora, Angel",30445,0.2319,0.2443363940499002,0.7518796992481203,0.68795,0.7199148496240602,1.453594011192674,1.3890531644432678,0.754785127582747,1.3248803711893091,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.31205,0.2800851503759398,3.2046146450889275,3.570342799886984,0.2481203007518797,0.2481203007518797,4.030303030303029,0.2350860717008455,4.253761155499385,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0271205054020845,36.87246919532466,0.0333435860343756,29.99077540637194,0.1187108696794496,8.423828438796392,0.1359188607656508,7.357330648350448,0.2039032174438038,4.904287497452572,0.2291441719457149,4.364064734916775,0.2618994275608436,3.8182595865647055,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.350250270976948,2.855101288603473,0.377593768568357,2.648348789736361,0.3479359062623645,2.87409256130622,0.3750987249757178,2.6659648071710604,0.4679189090505756,2.137122438648688,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.233,0.439,-0.01,-0.05,0.612,-0.027,11.565,0.1242580135821224,-0.0144919507559244,0.003675951147421,2.80042022576512,,,,,,False,False
"Lindell, Oliver",20085,0.2583,0.2529734708170221,0.7246376811594204,0.69875,0.7116938405797102,1.4311270125223614,1.405098573264945,0.750249981567705,1.3328890697343614,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.30125,0.2883061594202898,3.3195020746887964,3.4685349838197874,0.2753623188405796,0.2753623188405796,3.631578947368423,0.2503929826601001,3.993722145789787,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0260548698094561,38.38054103947464,0.0266607682380614,37.50829650033794,0.1150356267576122,8.692959113502004,0.1166889013417691,8.569795314732708,0.2063393888745921,4.846384422548497,0.208119502684604,4.804931720000581,0.2586739423547767,3.8658706435473857,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.3455230553233462,2.894162877392316,0.351092264413347,2.848254152426106,0.3459595684717854,2.8905111785672566,0.3515358133672318,2.8446603787573426,0.3683775249465408,2.714606435734972,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.543,-0.267,0.065,0.199,0.54,-0.009,-3.673,-0.0481197784272937,-0.0487743247251592,0.0096208244800469,2.72227429162037,,,,,,False,False
"Jarvis, Casey",26947,0.2375499999999999,0.2170587801426918,0.6711409395973155,0.677,0.6740704697986577,1.4771048744460855,1.4835244159244896,0.6877149805403954,1.4540907618650625,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3229999999999999,0.3259295302013423,3.095975232198143,3.0681478888465614,0.3288590604026845,0.3288590604026845,3.0408163265306127,0.3334073384372277,2.999334101904524,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0277141840373747,36.08260660503019,0.0229154253520207,43.63872739162655,0.1095962618604412,9.124398798139572,0.0972135022024668,10.28663691096425,0.1935128873374486,5.167614486864617,0.1759232113454918,5.68429823643977,0.1807490403695432,5.532532830910139,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.328835475631485,3.0410344202663424,0.3061772639840185,3.266081834385315,0.3276504567746601,3.0520329800356256,0.305073898142315,3.2778943268804546,0.3255405196646031,3.071814227704364,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.311,0.286,-0.129,0.079,0.546,0.04,-2.223,-0.0261605763879459,0.0082793605429205,-0.0914456512282977,2.78729937633508,,,,,,False,False
"Du Plessis, Hennie",19421,0.21375,0.1805602251000242,0.5882352941176471,0.6618,0.6250176470588236,1.5110305228165608,1.5999548248049469,0.5597418673895709,1.7865377922570458,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3381999999999999,0.3749823529411764,2.956830277942047,2.666792162768444,0.4117647058823529,0.4117647058823529,2.428571428571429,0.3946460776656944,2.5339159733068533,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0239355807953487,41.77880656208365,0.0170261237310077,58.73327457258017,0.0997427043768242,10.02579593412704,0.0760468614476713,13.149786604778033,0.1799098831364284,5.558338333429322,0.1420695924034902,7.038803892390368,0.084882887529788,11.78093758472895,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.3055249963751343,3.273054617017865,0.2534116382835821,3.9461486724652426,0.3046056009937533,3.2829337239288243,0.2526490640504085,3.958059388656512,0.2335056378224738,4.28255184468079,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.324,0.279,-0.01,-0.332,0.26,-0.006,7.957,0.0784580336962281,0.0325318742283755,-0.213310859905087,2.80695337319535,,,,,,False,False
"Neergaard-Petersen, Rasmus",23841,0.19245,0.1760098700926247,0.6711409395973155,0.6619,0.6665204697986578,1.5108022359873092,1.5003290151044868,0.6821511410460617,1.465950783966329,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3380999999999999,0.3334795302013422,2.957704821058859,2.9986848050200803,0.3288590604026845,0.3288590604026845,3.0408163265306127,0.3346070391575965,2.9885802836592754,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0239942268285187,41.67669194539052,0.0211804467475927,47.2133572968028,0.1001968255953248,9.98035610468142,0.0933086707341703,10.71711762831696,0.178151713100708,5.6131932867505245,0.169928399401022,5.88483151447836,0.1768558528316639,5.654322342115679,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.3042169189829993,3.287128156261038,0.2959994110515136,3.3783851003202408,0.3042010622696521,3.2872995003336727,0.2959839826597343,3.378561201230975,0.3422535541449947,2.9218104177125737,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.153,0.478,-0.136,0.024,0.519,0.034,4.405,0.0530097761560763,0.17735313324629,-0.153043820926487,2.79316689937429,,,,,,False,False
"Hillier, Daniel",21362,0.17775,0.1773557473079048,0.7246376811594204,0.6595,0.6920688405797102,1.516300227445034,1.4449429614001288,0.7353869836520791,1.3598282567279063,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3405,0.3079311594202898,2.936857562408223,3.247479085528716,0.2753623188405796,0.2753623188405796,3.631578947368423,0.3150149874704909,3.174452136483428,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0225320557970365,44.381214435458745,0.0262326945651849,38.12036912621107,0.0946445334658827,10.56585059252765,0.1100343966631963,9.088067280096915,0.1732669914703577,5.771439738832647,0.1955737134803963,5.113161591116572,0.2384406198813051,4.193916290344307,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.3014966434602809,3.3167865105328773,0.3310420142297704,3.0207646069538403,0.3034883818945161,3.295019050671835,0.3332289344406249,3.0009398844030484,0.4242068769551418,2.3573403787740714,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.154,0.499,-0.35,0.033,0.336,0.024,7.888,0.1071711052645731,0.113680804146403,-0.0839770171293632,2.76883026448553,,,,,,False,False
"Perez, Victor",20730,0.1885,0.1656268231916964,0.6756756756756757,0.66605,0.6708628378378378,1.5013887846257787,1.4906176696609952,0.7046650775338908,1.4191138909560976,Make Cut: DG anchor + putting overlay,Tier 2 - candidate,0.3339499999999999,0.3291371621621621,2.994460248540201,3.038247013587944,0.3243243243243243,0.3243243243243243,3.083333333333333,0.3038560478781,3.291032075824197,Miss Cut: DataGolf core; ARG weakness tag,Tier 1 - core,0.0179703569475303,55.647197377313695,0.0179935118070985,55.57558806310929,0.0904678470569569,11.053650910587246,0.0878503160248709,11.382998323157924,0.1695400794672514,5.89831031778631,0.1648133586369447,6.067469337863726,0.2011807043325094,4.970655626829949,Top 10: DG anchor + putting overlay,Tier 2 - current-price / early value,0.2984110428136354,3.3510824216532864,0.2928508721556062,3.414707262571,0.2986781642126773,3.3480853969891764,0.2931130163910985,3.411653335332292,0.3372988079732762,2.9647303114075303,Top 20: DG anchor + OTT overlay,Tier 3 - experimental,0.116,0.408,0.021,0.206,0.75,0.029,1.518,0.0373239375609104,0.0496816291333525,-0.145448260105311,2.70942163968142,,,,,,False,False
